direction,entry_price,sl,tp,entry_time,session,vwap_at_entry,balance_at_entry,exit_price,exit_time,exit_reason,pnl_points,pnl_usd,balance,equity
short,46268.41,46300.76983523993,46118.41,2025-10-20 13:05:00,other,46270.76983523993,99629.80318789964,46301.183604846665,2025-10-20 13:35:00,sl,-34.77360484666133,-34.77360484666133,99595.02958305298,99595.02958305298
short,46242.31,46301.06704805667,46092.31,2025-10-20 13:45:00,new_york,46271.06704805667,99595.02958305298,46299.51009498939,2025-10-20 15:40:00,sl,-59.2000949893918,-59.2000949893918,99535.82948806358,99535.82948806358
short,46741.38,46775.64146572104,46591.38,2025-10-21 01:10:00,asia,46745.64146572104,99535.82948806358,46722.206629140426,2025-10-21 14:10:00,sl,17.17337085957115,17.17337085957115,99553.00285892315,99553.00285892315
short,46692.01,46727.40047125527,46542.01,2025-10-21 16:10:00,new_york,46697.40047125527,99553.00285892315,46727.56856528949,2025-10-21 16:25:00,sl,-37.55856528948789,-37.55856528948789,99515.44429363366,99515.44429363366
short,46924.08,46957.68,46774.08,2025-10-22 01:05:00,asia,46927.68,99515.44429363366,46954.945415521885,2025-10-22 06:55:00,sl,-32.865415521882824,-32.865415521882824,99482.57887811177,99482.57887811177
short,46925.51,46978.63907506562,46775.51,2025-10-22 11:10:00,london,46948.63907506562,99482.57887811177,46775.51,2025-10-22 17:30:00,tp,148.0,148.0,99630.57887811177,99630.57887811177
long,46499.08,46465.91333333333,46649.08,2025-10-23 01:05:00,asia,46495.91333333333,99630.57887811177,46480.8086194624,2025-10-23 02:55:00,sl,-20.271380537604273,-20.271380537604273,99610.30749757416,99610.30749757416
long,46498.71,46459.14737516959,46648.71,2025-10-23 03:50:00,asia,46489.14737516959,99610.30749757416,46501.80546255906,2025-10-23 12:10:00,sl,1.0954625590602518,1.0954625590602518,99611.40296013321,99611.40296013321
long,46536.81,46498.08718274111,46686.81,2025-10-23 13:05:00,other,46528.08718274111,99611.40296013321,46499.406521575984,2025-10-23 14:45:00,sl,-39.40347842401388,-39.40347842401388,99571.99948170921,99571.99948170921
long,46529.81,46494.70987323888,46679.81,2025-10-23 15:55:00,new_york,46524.70987323888,99571.99948170921,46494.28718159414,2025-10-23 16:05:00,sl,-37.522818405857834,-37.522818405857834,99534.47666330336,99534.47666330336
long,46533.81,46493.855762666535,46683.81,2025-10-23 16:20:00,new_york,46523.855762666535,99534.47666330336,46683.81,2025-10-23 16:45:00,tp,148.0,148.0,99682.47666330336,99682.47666330336
short,46502.11,46573.913790156206,46352.11,2025-10-23 17:15:00,new_york,46543.913790156206,99682.47666330336,46574.03576294255,2025-10-23 17:20:00,sl,-73.92576294254832,-73.92576294254832,99608.5509003608,99608.5509003608
short,46711.88,46744.213333333326,46561.88,2025-10-24 01:05:00,asia,46714.213333333326,99608.5509003608,46760.05791057883,2025-10-24 04:15:00,sl,-50.17791057883005,-50.17791057883005,99558.37298978197,99558.37298978197
short,46751.71,46806.0887239434,46601.71,2025-10-24 11:00:00,london,46776.0887239434,99558.37298978197,46802.408054785374,2025-10-24 12:30:00,sl,-52.69805478537455,-52.69805478537455,99505.6749349966,99505.6749349966
short,47479.68,47534.846666666665,47329.68,2025-10-27 01:10:00,asia,47504.846666666665,99505.6749349966,47516.76141886293,2025-10-27 08:25:00,sl,-39.08141886293015,-39.08141886293015,99466.59351613367,99466.59351613367
short,47494.91,47529.06087331885,47344.91,2025-10-27 11:10:00,london,47499.06087331885,99466.59351613367,47515.909107101725,2025-10-27 16:30:00,sl,-22.999107101721165,-22.999107101721165,99443.59440903194,99443.59440903194
long,47494.51,47445.711664618335,47644.51,2025-10-27 17:00:00,new_york,47475.711664618335,99443.59440903194,47446.30237226837,2025-10-27 17:15:00,sl,-50.207627731630055,-50.207627731630055,99393.3867813003,99393.3867813003
long,47471.71,47428.8866877327,47621.71,2025-10-27 22:25:00,other,47458.8866877327,99393.3867813003,47520.145916333335,2025-10-28 07:40:00,sl,46.435916333335626,46.435916333335626,99439.82269763364,99439.82269763364
long,47546.01,47514.08149599871,47696.01,2025-10-28 10:20:00,london,47544.08149599871,99439.82269763364,47512.719966031014,2025-10-28 11:40:00,sl,-35.2900339689877,-35.2900339689877,99404.53266366466,99404.53266366466
long,47543.01,47512.60305982809,47693.01,2025-10-28 11:50:00,london,47542.60305982809,99404.53266366466,47693.01,2025-10-28 14:35:00,tp,148.0,148.0,99552.53266366466,99552.53266366466
short,47729.51,47765.56901929388,47579.51,2025-10-28 22:40:00,other,47735.56901929388,99552.53266366466,47765.19290243069,2025-10-28 22:55:00,sl,-37.68290243068623,-37.68290243068623,99514.84976123399,99514.84976123399
long,47708.58,47676.91333333333,47858.58,2025-10-29 01:05:00,asia,47706.91333333333,99514.84976123399,47653.41794225441,2025-10-29 03:55:00,sl,-57.16205774559057,-57.16205774559057,99457.6877034884,99457.6877034884
long,47679.71,47641.25905801029,47829.71,2025-10-29 05:45:00,asia,47671.25905801029,99457.6877034884,47647.50393849726,2025-10-29 11:35:00,sl,-34.2060615027367,-34.2060615027367,99423.48164198565,99423.48164198565
long,47729.11,47633.29746145505,47879.11,2025-10-29 13:30:00,new_york,47663.29746145505,99423.48164198565,47879.11,2025-10-29 16:30:00,tp,148.0,148.0,99571.48164198565,99571.48164198565
short,47844.51,47875.379811916064,47694.51,2025-10-29 20:30:00,other,47845.379811916064,99571.48164198565,47874.94006023035,2025-10-29 21:00:00,sl,-32.43006023034832,-32.43006023034832,99539.05158175531,99539.05158175531
long,47865.41,47814.90769400319,48015.41,2025-10-29 21:05:00,other,47844.90769400319,99539.05158175531,47814.61598140133,2025-10-29 21:10:00,sl,-52.794018598673574,-52.794018598673574,99486.25756315663,99486.25756315663
long,47849.91,47813.36592232706,47999.91,2025-10-29 21:30:00,other,47843.36592232706,99486.25756315663,47808.89172833864,2025-10-29 21:35:00,sl,-43.01827166136354,-43.01827166136354,99443.23929149527,99443.23929149527
long,47574.98,47532.31333333333,47724.98,2025-10-30 01:05:00,asia,47562.31333333333,99443.23929149527,47525.3188598022,2025-10-30 01:25:00,sl,-51.661140197800705,-51.661140197800705,99391.57815129746,99391.57815129746
long,47556.48,47524.54774193548,47706.48,2025-10-30 01:30:00,asia,47554.54774193548,99391.57815129746,47706.48,2025-10-30 03:30:00,tp,148.0,148.0,99539.57815129746,99539.57815129746
short,47636.61,47697.87655997191,47486.61,2025-10-30 07:05:00,london,47667.87655997191,99539.57815129746,47486.61,2025-10-30 07:20:00,tp,148.0,148.0,99687.57815129746,99687.57815129746
long,47643.11,47601.06950098344,47793.11,2025-10-30 08:25:00,london,47631.06950098344,99687.57815129746,47601.903491630976,2025-10-30 09:05:00,sl,-43.20650836902496,-43.20650836902496,99644.37164292844,99644.37164292844
long,47640.21,47595.947455468086,47790.21,2025-10-30 10:10:00,london,47625.947455468086,99644.37164292844,47595.691851503434,2025-10-30 10:35:00,sl,-46.51814849656512,-46.51814849656512,99597.85349443188,99597.85349443188
long,47600.31,47543.279682572094,47750.31,2025-10-30 16:30:00,new_york,47573.279682572094,99597.85349443188,47543.2177302605,2025-10-30 16:35:00,sl,-59.0922697394999,-59.0922697394999,99538.76122469238,99538.76122469238
short,47656.91,47724.346856411576,47506.91,2025-10-30 21:35:00,other,47694.346856411576,99538.76122469238,47506.91,2025-10-30 22:45:00,tp,148.0,148.0,99686.76122469238,99686.76122469238
long,47563.28,47530.01193046661,47713.28,2025-10-31 01:35:00,asia,47560.01193046661,99686.76122469238,47531.51521466473,2025-10-31 02:05:00,sl,-33.76478533526824,-33.76478533526824,99652.99643935711,99652.99643935711
long,47561.51,47526.78971179039,47711.51,2025-10-31 02:45:00,asia,47556.78971179039,99652.99643935711,47545.96712853945,2025-10-31 05:30:00,sl,-17.542871460551396,-17.542871460551396,99635.45356789656,99635.45356789656
long,47575.11,47536.35224575221,47725.11,2025-10-31 07:05:00,london,47566.35224575221,99635.45356789656,47535.11052568926,2025-10-31 08:25:00,sl,-41.99947431073815,-41.99947431073815,99593.45409358582,99593.45409358582
long,47567.01,47531.888014888784,47717.01,2025-10-31 09:35:00,london,47561.888014888784,99593.45409358582,47531.37169725096,2025-10-31 09:50:00,sl,-37.63830274904467,-37.63830274904467,99555.81579083679,99555.81579083679
long,47568.31,47529.68587342805,47718.31,2025-10-31 10:35:00,london,47559.68587342805,99555.81579083679,47530.449932601136,2025-10-31 12:40:00,sl,-39.86006739886216,-39.86006739886216,99515.95572343792,99515.95572343792
long,47570.11,47524.976408495626,47720.11,2025-10-31 14:20:00,new_york,47554.976408495626,99515.95572343792,47533.33922400523,2025-10-31 16:30:00,sl,-38.77077599477343,-38.77077599477343,99477.18494744314,99477.18494744314
long,47581.41,47533.4498555984,47731.41,2025-10-31 16:35:00,new_york,47563.4498555984,99477.18494744314,47532.31308680021,2025-10-31 16:40:00,sl,-51.09691319979174,-51.09691319979174,99426.08803424335,99426.08803424335
long,47569.41,47532.07645732996,47719.41,2025-10-31 16:45:00,new_york,47562.07645732996,99426.08803424335,47533.48432247679,2025-10-31 17:05:00,sl,-37.92567752321338,-37.92567752321338,99388.16235672013,99388.16235672013
long,47590.51,47531.811873314095,47740.51,2025-10-31 17:35:00,new_york,47561.811873314095,99388.16235672013,47537.82149472375,2025-10-31 18:35:00,sl,-54.68850527625182,-54.68850527625182,99333.47385144388,99333.47385144388
long,47564.71,47505.02841483999,47714.71,2025-10-31 21:20:00,other,47535.02841483999,99333.47385144388,47714.71,2025-10-31 22:45:00,tp,148.0,148.0,99481.47385144388,99481.47385144388
short,47539.08,47575.61775180864,47389.08,2025-10-31 23:00:00,other,47545.61775180864,99481.47385144388,47716.87099688474,2025-11-03 02:10:00,sl,-179.79099688473798,-179.79099688473798,99301.68285455914,99301.68285455914
short,47697.71,47728.98509206204,47547.71,2025-11-03 03:20:00,asia,47698.98509206204,99301.68285455914,47666.94790427908,2025-11-03 11:25:00,sl,28.762095720921934,28.762095720921934,99330.44495028007,99330.44495028007
short,47635.91,47668.11932547317,47485.91,2025-11-03 11:50:00,london,47638.11932547317,99330.44495028007,47485.91,2025-11-03 16:40:00,tp,148.0,148.0,99478.44495028007,99478.44495028007
long,47309.08,47276.0367944251,47459.08,2025-11-04 01:25:00,asia,47306.0367944251,99478.44495028007,47250.83075524833,2025-11-04 02:15:00,sl,-60.24924475167063,-60.24924475167063,99418.1957055284,99418.1957055284
long,47278.01,47241.434696116645,47428.01,2025-11-04 02:35:00,asia,47271.434696116645,99418.1957055284,47236.83744819211,2025-11-04 04:30:00,sl,-43.17255180788925,-43.17255180788925,99375.02315372051,99375.02315372051
long,47081.11,47048.61766410118,47231.11,2025-11-04 15:50:00,new_york,47078.61766410118,99375.02315372051,47048.42055419901,2025-11-04 16:00:00,sl,-34.68944580099196,-34.68944580099196,99340.33370791952,99340.33370791952
long,47081.41,47040.05743597795,47231.41,2025-11-04 16:45:00,new_york,47070.05743597795,99340.33370791952,47231.41,2025-11-04 17:10:00,tp,148.0,148.0,99488.33370791952,99488.33370791952
short,47084.41,47132.15700064316,46934.41,2025-11-04 19:15:00,new_york,47102.15700064316,99488.33370791952,47132.29035687479,2025-11-04 19:25:00,sl,-49.88035687478987,-49.88035687478987,99438.45335104474,99438.45335104474
short,47075.41,47132.23046995903,46925.41,2025-11-04 19:35:00,new_york,47102.23046995903,99438.45335104474,47131.90843364423,2025-11-04 19:50:00,sl,-58.4984336442285,-58.4984336442285,99379.95491740051,99379.95491740051
long,47096.51,47060.72277952696,47246.51,2025-11-04 22:25:00,other,47090.72277952696,99379.95491740051,47060.638386040315,2025-11-04 22:30:00,sl,-37.87161395968724,-37.87161395968724,99342.08330344083,99342.08330344083
long,47125.51,47060.739779954296,47275.51,2025-11-04 22:40:00,other,47090.739779954296,99342.08330344083,47060.652525166945,2025-11-04 22:50:00,sl,-66.8574748330575,-66.8574748330575,99275.22582860777,99275.22582860777
long,47091.41,47060.53966434962,47241.41,2025-11-04 22:55:00,other,47090.53966434962,99275.22582860777,47122.11230190349,2025-11-05 02:00:00,sl,28.70230190348957,28.70230190348957,99303.92813051125,99303.92813051125
long,47096.31,47061.97365187713,47246.31,2025-11-05 03:10:00,asia,47091.97365187713,99303.92813051125,47059.25042637189,2025-11-05 03:15:00,sl,-39.05957362811023,-39.05957362811023,99264.86855688314,99264.86855688314
long,47039.31,47003.52748483177,47189.31,2025-11-05 04:50:00,asia,47033.52748483177,99264.86855688314,47053.425805352475,2025-11-05 12:55:00,sl,12.115805352477764,12.115805352477764,99276.98436223561,99276.98436223561
long,47094.41,47052.375556917745,47244.41,2025-11-05 13:40:00,new_york,47082.375556917745,99276.98436223561,47052.478828275904,2025-11-05 14:00:00,sl,-43.93117172409984,-43.93117172409984,99233.0531905115,99233.0531905115
long,47084.51,47052.28562185251,47234.51,2025-11-05 14:20:00,new_york,47082.28562185251,99233.0531905115,47057.308184434834,2025-11-05 16:40:00,sl,-29.201815565167635,-29.201815565167635,99203.85137494633,99203.85137494633
long,47195.91,47058.29728758168,47345.91,2025-11-05 16:45:00,new_york,47088.29728758168,99203.85137494633,47074.176055375756,2025-11-05 18:10:00,sl,-123.73394462424767,-123.73394462424767,99080.11743032208,99080.11743032208
long,47116.91,47073.74347424425,47266.91,2025-11-05 18:20:00,new_york,47103.74347424425,99080.11743032208,47266.91,2025-11-05 18:50:00,tp,148.0,148.0,99228.11743032208,99228.11743032208
short,47312.98,47343.646666666675,47162.98,2025-11-06 01:05:00,asia,47313.646666666675,99228.11743032208,47362.204793388424,2025-11-06 01:40:00,sl,-51.22479338842095,-51.22479338842095,99176.89263693366,99176.89263693366
short,47331.61,47374.72812871759,47181.61,2025-11-06 02:10:00,asia,47344.72812871759,99176.89263693366,47308.437045873114,2025-11-06 11:45:00,sl,21.172954126886907,21.172954126886907,99198.06559106054,99198.06559106054
short,47259.61,47320.54606646457,47109.61,2025-11-06 16:05:00,new_york,47290.54606646457,99198.06559106054,47318.59689202972,2025-11-06 16:30:00,sl,-60.98689202971582,-60.98689202971582,99137.07869903083,99137.07869903083
short,47262.41,47318.478290852945,47112.41,2025-11-06 16:35:00,new_york,47288.478290852945,99137.07869903083,47112.41,2025-11-06 16:50:00,tp,148.0,148.0,99285.07869903083,99285.07869903083
long,46989.28,46957.613333333335,47139.28,2025-11-07 01:05:00,asia,46987.613333333335,99285.07869903083,46985.685866877146,2025-11-07 03:05:00,sl,-5.594133122853236,-5.594133122853236,99279.48456590797,99279.48456590797
long,46976.61,46932.33867822565,47126.61,2025-11-07 07:00:00,london,46962.33867822565,99279.48456590797,46948.13403654905,2025-11-07 11:40:00,sl,-30.475963450953714,-30.475963450953714,99249.00860245702,99249.00860245702
long,46840.31,46781.88739230088,46990.31,2025-11-07 21:30:00,other,46811.88739230088,99249.00860245702,46990.31,2025-11-07 22:55:00,tp,148.0,148.0,99397.00860245702,99397.00860245702
short,47147.98,47185.81333333333,46997.98,2025-11-10 01:05:00,asia,47155.81333333333,99397.00860245702,47119.883905771116,2025-11-10 10:30:00,sl,26.096094228887523,26.096094228887523,99423.10469668591,99423.10469668591
short,47126.51,47168.82968649902,46976.51,2025-11-10 16:55:00,new_york,47138.82968649902,99423.10469668591,47168.87092064615,2025-11-10 17:10:00,sl,-44.36092064614786,-44.36092064614786,99378.74377603977,99378.74377603977
short,47103.51,47168.62164536312,46953.51,2025-11-10 17:15:00,new_york,47138.62164536312,99378.74377603977,46953.51,2025-11-10 18:05:00,tp,148.0,148.0,99526.74377603977,99526.74377603977
long,47135.41,47077.59984675418,47285.41,2025-11-10 19:30:00,new_york,47107.59984675418,99526.74377603977,47285.41,2025-11-10 20:35:00,tp,148.0,148.0,99674.74377603977,99674.74377603977
short,47355.38,47385.579999999994,47205.38,2025-11-11 01:05:00,asia,47355.579999999994,99674.74377603977,47396.801756791065,2025-11-11 01:45:00,sl,-43.42175679106731,-43.42175679106731,99631.3220192487,99631.3220192487
short,47382.91,47416.019691638874,47232.91,2025-11-11 02:15:00,asia,47386.019691638874,99631.3220192487,47403.391079319,2025-11-11 15:10:00,sl,-22.481079318997217,-22.481079318997217,99608.84093992971,99608.84093992971
short,47924.78,47957.246666666666,47774.78,2025-11-12 01:05:00,asia,47927.246666666666,99608.84093992971,47973.50654242384,2025-11-12 04:00:00,sl,-50.72654242384306,-50.72654242384306,99558.11439750587,99558.11439750587
short,47946.41,47978.45938455924,47796.41,2025-11-12 05:05:00,asia,47948.45938455924,99558.11439750587,47980.81596967854,2025-11-12 07:40:00,sl,-36.40596967853344,-36.40596967853344,99521.70842782734,99521.70842782734
short,48241.68,48273.24936026936,48091.68,2025-11-13 01:20:00,asia,48243.24936026936,99521.70842782734,48270.485956455595,2025-11-13 02:05:00,sl,-30.80595645559515,-30.80595645559515,99490.90247137175,99490.90247137175
short,48322.91,48362.06907808316,48172.91,2025-11-13 11:05:00,london,48332.06907808316,99490.90247137175,48172.91,2025-11-13 15:20:00,tp,148.0,148.0,99638.90247137175,99638.90247137175
long,47516.18,47483.84666666667,47666.18,2025-11-14 01:05:00,asia,47513.84666666667,99638.90247137175,47496.68209113914,2025-11-14 05:00:00,sl,-21.497908860859752,-21.497908860859752,99617.4045625109,99617.4045625109
long,47278.71,47220.029367460025,47428.71,2025-11-14 18:25:00,new_york,47250.029367460025,99617.4045625109,47220.01076183559,2025-11-14 18:30:00,sl,-60.6992381644086,-60.6992381644086,99556.70532434649,99556.70532434649
long,47302.71,47220.33122869064,47452.71,2025-11-14 18:35:00,new_york,47250.33122869064,99556.70532434649,47220.44138588867,2025-11-14 18:45:00,sl,-84.26861411132995,-84.26861411132995,99472.43671023517,99472.43671023517
