trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at,date
4787,2026-02-17 21:53:00,2026-02-17 22:30:00,long,49591.4,49539.4,49695.4,49539.4,sl,-54.0,-51.92,-1.038,67648.56,new_york,conservative,bullish,49591.4,49564.4,2026-02-17 20:40:00,2026-02-17
4788,2026-02-17 22:52:00,2026-02-18 01:09:00,long,49535.4,49499.4,49607.4,49499.4,sl,-38.0,-52.78,-1.056,67595.78,new_york,conservative,bullish,49535.4,49524.4,2026-02-17 22:45:00,2026-02-18
4789,2026-02-18 10:29:00,2026-02-18 10:41:00,long,49669.1,49640.1,49727.1,49727.1,tp,56.0,96.55,1.931,67692.33,london,conservative,bullish,49669.1,49665.1,2026-02-18 10:20:00,2026-02-18
4790,2026-02-18 10:53:00,2026-02-18 11:33:00,long,49711.1,49667.6,49798.1,49798.1,tp,85.0,97.7,1.954,67790.03,london,conservative,bullish,49711.1,49692.6,2026-02-18 10:40:00,2026-02-18
4791,2026-02-18 12:14:00,2026-02-18 13:32:00,short,49793.1,49820.1,49739.1,49739.1,tp,52.0,96.3,1.926,67886.33,london,conservative,bearish,49795.1,49793.1,2026-02-18 11:50:00,2026-02-18
4792,2026-02-18 13:25:00,2026-02-18 14:23:00,short,49767.1,49806.1,49689.1,49689.1,tp,76.0,97.44,1.949,67983.76,london,conservative,bearish,49781.1,49767.1,2026-02-18 13:10:00,2026-02-18
4793,2026-02-18 13:33:00,2026-02-18 14:08:00,long,49735.6,49698.6,49809.6,49698.6,sl,-39.0,-52.7,-1.054,67931.06,london,conservative,bullish,49735.6,49723.6,2026-02-18 11:00:00,2026-02-18
4794,2026-02-18 14:08:00,2026-02-18 14:30:00,short,49731.1,49775.6,49642.1,49642.1,tp,87.0,97.75,1.955,68028.81,london,conservative,bearish,49750.6,49731.1,2026-02-18 13:35:00,2026-02-18
4795,2026-02-18 14:42:00,2026-02-18 15:27:00,short,49602.1,49678.6,49449.1,49678.6,sl,-78.5,-51.31,-1.026,67977.51,london,conservative,bearish,49653.6,49602.1,2026-02-18 14:35:00,2026-02-18
4796,2026-02-18 15:11:00,2026-02-18 16:30:00,short,49655.6,49713.1,49540.6,49540.6,tp,113.0,98.26,1.965,68075.77,london,conservative,bearish,49688.1,49655.6,2026-02-18 14:30:00,2026-02-18
4797,2026-02-18 16:04:00,2026-02-18 16:28:00,short,49588.1,49636.6,49491.1,49636.6,sl,-50.5,-52.06,-1.041,68023.71,london,conservative,bearish,49611.6,49588.1,2026-02-18 15:50:00,2026-02-18
4798,2026-02-18 16:28:00,2026-02-18 16:30:00,short,49624.1,49678.1,49516.1,49516.1,tp,106.0,98.15,1.963,68121.85,london,conservative,bearish,49653.1,49624.1,2026-02-18 15:45:00,2026-02-18
4799,2026-02-18 16:33:00,2026-02-18 16:40:00,long,49591.6,49550.1,49674.6,49674.6,tp,81.0,97.59,1.952,68219.44,london,conservative,bullish,49591.6,49575.1,2026-02-18 16:05:00,2026-02-18
4800,2026-02-18 17:13:00,2026-02-18 17:16:00,long,49796.3,49759.3,49870.3,49870.3,tp,72.0,97.3,1.946,68316.74,london,conservative,bullish,49796.3,49784.3,2026-02-18 17:05:00,2026-02-18
4801,2026-02-18 17:48:00,2026-02-18 18:19:00,long,49844.8,49809.3,49915.8,49809.3,sl,-37.5,-52.82,-1.056,68263.93,london,conservative,bullish,49844.8,49834.3,2026-02-18 17:40:00,2026-02-18
4802,2026-02-18 19:36:00,2026-02-18 20:26:00,long,49829.3,49783.3,49921.3,49783.3,sl,-48.0,-52.17,-1.043,68211.75,new_york,conservative,bullish,49829.3,49808.3,2026-02-18 19:05:00,2026-02-18
4803,2026-02-18 20:37:00,2026-02-18 20:52:00,short,49778.5,49832.5,49670.5,49670.5,tp,106.0,98.15,1.963,68309.9,new_york,conservative,bearish,49807.5,49778.5,2026-02-18 20:30:00,2026-02-18
4804,2026-02-18 21:48:00,2026-02-18 21:55:00,short,49624.5,49653.5,49566.5,49566.5,tp,56.0,96.55,1.931,68406.45,new_york,conservative,bearish,49628.5,49624.5,2026-02-18 21:40:00,2026-02-18
4805,2026-02-18 22:44:00,2026-02-18 22:49:00,short,49639.5,49678.5,49561.5,49678.5,sl,-41.0,-52.56,-1.051,68353.89,new_york,conservative,bearish,49653.5,49639.5,2026-02-18 21:35:00,2026-02-18
4806,2026-02-19 10:27:00,2026-02-19 10:39:00,long,49699.6,49668.6,49761.6,49668.6,sl,-33.0,-53.23,-1.065,68300.66,london,conservative,bullish,49699.6,49693.6,2026-02-19 10:20:00,2026-02-19
4807,2026-02-19 10:44:00,2026-02-19 10:49:00,long,49667.6,49639.6,49723.6,49639.6,sl,-30.0,-53.57,-1.071,68247.09,london,conservative,bullish,49667.6,49664.6,2026-02-19 08:35:00,2026-02-19
4808,2026-02-19 11:56:00,2026-02-19 12:06:00,short,49553.6,49584.1,49492.6,49492.6,tp,59.0,96.72,1.934,68343.81,london,conservative,bearish,49559.1,49553.6,2026-02-19 11:50:00,2026-02-19
4809,2026-02-19 13:12:00,2026-02-19 14:18:00,short,49489.6,49528.1,49412.6,49528.1,sl,-40.5,-52.6,-1.052,68291.21,london,conservative,bearish,49503.1,49489.6,2026-02-19 12:10:00,2026-02-19
4810,2026-02-19 13:19:00,2026-02-19 14:24:00,long,49479.6,49450.1,49538.6,49538.6,tp,57.0,96.61,1.932,68387.82,london,conservative,bullish,49479.6,49475.1,2026-02-19 13:10:00,2026-02-19
4811,2026-02-19 14:19:00,2026-02-19 16:33:00,short,49523.1,49574.6,49420.1,49420.1,tp,101.0,98.06,1.961,68485.88,london,conservative,bearish,49549.6,49523.1,2026-02-19 12:05:00,2026-02-19
4812,2026-02-19 14:34:00,2026-02-19 15:21:00,long,49536.6,49505.6,49598.6,49505.6,sl,-33.0,-53.23,-1.065,68432.66,london,conservative,bullish,49536.6,49530.6,2026-02-19 14:25:00,2026-02-19
4813,2026-02-19 17:04:00,2026-02-19 17:05:00,short,49528.6,49558.6,49468.6,49468.6,tp,58.0,96.67,1.933,68529.32,london,conservative,bearish,49533.6,49528.6,2026-02-19 15:05:00,2026-02-19
4814,2026-02-19 17:29:00,2026-02-19 17:35:00,long,49476.5,49418.0,49593.5,49593.5,tp,115.0,98.29,1.966,68627.61,london,conservative,bullish,49476.5,49443.0,2026-02-19 17:20:00,2026-02-19
4815,2026-02-19 17:35:00,2026-02-19 17:50:00,short,49576.6,49605.6,49518.6,49518.6,tp,56.0,96.55,1.931,68724.17,london,conservative,bearish,49580.6,49576.6,2026-02-19 11:40:00,2026-02-19
4816,2026-02-19 19:18:00,2026-02-19 19:23:00,short,49399.5,49447.0,49304.5,49447.0,sl,-49.5,-52.11,-1.042,68672.06,new_york,conservative,bearish,49422.0,49399.5,2026-02-19 18:45:00,2026-02-19
4817,2026-02-19 19:37:00,2026-02-19 19:48:00,long,49389.0,49344.0,49479.0,49344.0,sl,-47.0,-52.22,-1.044,68619.84,new_york,conservative,bullish,49389.0,49369.0,2026-02-19 19:20:00,2026-02-19
4818,2026-02-19 21:02:00,2026-02-19 23:21:00,short,49347.0,49408.0,49225.0,49408.0,sl,-63.0,-51.64,-1.033,68568.2,new_york,conservative,bearish,49383.0,49347.0,2026-02-19 19:50:00,2026-02-19
4819,2026-02-19 21:46:00,2026-02-19 22:06:00,short,49277.0,49340.5,49150.0,49340.5,sl,-65.5,-51.57,-1.031,68516.62,new_york,conservative,bearish,49315.5,49277.0,2026-02-19 21:40:00,2026-02-19
4820,2026-02-20 11:39:00,2026-02-20 11:53:00,long,49498.7,49470.7,49554.7,49470.7,sl,-30.0,-53.57,-1.071,68463.05,london,conservative,bullish,49498.7,49495.7,2026-02-20 10:55:00,2026-02-20
4821,2026-02-20 11:46:00,2026-02-20 12:34:00,short,49500.7,49527.7,49446.7,49446.7,tp,52.0,96.3,1.926,68559.35,london,conservative,bearish,49502.7,49500.7,2026-02-20 11:40:00,2026-02-20
4822,2026-02-20 12:11:00,2026-02-20 12:57:00,short,49475.7,49503.2,49420.7,49420.7,tp,53.0,96.36,1.927,68655.71,london,conservative,bearish,49478.2,49475.7,2026-02-20 11:55:00,2026-02-20
4823,2026-02-20 12:34:00,2026-02-20 13:00:00,short,49463.7,49497.7,49395.7,49395.7,tp,66.0,97.06,1.941,68752.77,london,conservative,bearish,49472.7,49463.7,2026-02-20 12:25:00,2026-02-20
4824,2026-02-20 13:12:00,2026-02-20 16:15:00,short,49372.2,49430.2,49256.2,49256.2,tp,114.0,98.28,1.966,68851.05,london,conservative,bearish,49405.2,49372.2,2026-02-20 13:05:00,2026-02-20
4825,2026-02-20 13:41:00,2026-02-20 13:57:00,long,49374.2,49347.2,49428.2,49347.2,sl,-29.0,-53.7,-1.074,68797.34,london,conservative,bullish,49374.2,49372.2,2026-02-20 13:30:00,2026-02-20
4826,2026-02-20 14:26:00,2026-02-20 15:15:00,short,49332.7,49365.2,49267.7,49365.2,sl,-34.5,-53.08,-1.062,68744.27,london,conservative,bearish,49340.2,49332.7,2026-02-20 14:20:00,2026-02-20
4827,2026-02-20 16:03:00,2026-02-20 16:30:00,short,49322.7,49378.7,49210.7,49210.7,tp,110.0,98.21,1.964,68842.48,london,conservative,bearish,49353.7,49322.7,2026-02-20 15:35:00,2026-02-20
4828,2026-02-20 17:17:00,2026-02-20 17:18:00,long,49338.0,49254.0,49506.0,49506.0,tp,166.0,98.81,1.976,68941.29,london,conservative,bullish,49338.0,49279.0,2026-02-20 17:00:00,2026-02-20
4829,2026-02-20 18:30:00,2026-02-20 18:38:00,long,49380.5,49332.5,49476.5,49476.5,tp,94.0,97.92,1.958,69039.21,london,conservative,bullish,49380.5,49357.5,2026-02-20 17:05:00,2026-02-20
4830,2026-02-20 19:31:00,2026-02-20 19:45:00,short,49275.1,49342.6,49140.1,49342.6,sl,-69.5,-51.48,-1.03,68987.73,new_york,conservative,bearish,49317.6,49275.1,2026-02-20 19:20:00,2026-02-20
4831,2026-02-20 19:50:00,2026-02-20 20:33:00,short,49385.6,49468.8,49219.19999999999,49468.8,sl,-85.2,-51.2,-1.024,68936.52,new_york,conservative,bearish,49443.8,49385.6,2026-02-20 19:10:00,2026-02-20
4832,2026-02-20 19:53:00,2026-02-20 20:24:00,short,49453.6,49515.1,49330.6,49330.6,tp,121.0,98.37,1.967,69034.9,new_york,conservative,bearish,49490.1,49453.6,2026-02-20 19:05:00,2026-02-20
4833,2026-02-20 20:24:00,2026-02-20 20:33:00,long,49360.1,49310.6,49459.1,49459.1,tp,97.0,97.98,1.96,69132.88,new_york,conservative,bullish,49360.1,49335.6,2026-02-20 19:50:00,2026-02-20
4834,2026-02-20 21:20:00,2026-02-20 22:05:00,long,49525.1,49485.6,49604.1,49604.1,tp,77.0,97.47,1.949,69230.35,new_york,conservative,bullish,49525.1,49510.6,2026-02-20 20:45:00,2026-02-20
4835,2026-02-20 21:23:00,2026-02-20 22:05:00,short,49538.6,49589.1,49437.6,49589.1,sl,-52.5,-51.98,-1.04,69178.37,new_york,conservative,bearish,49564.1,49538.6,2026-02-20 21:15:00,2026-02-20
4836,2026-02-23 10:45:00,2026-02-23 11:11:00,long,49383.3,49335.8,49478.3,49478.3,tp,93.0,97.89,1.958,69276.26,london,conservative,bullish,49383.3,49360.8,2026-02-23 09:05:00,2026-02-23
4837,2026-02-23 13:33:00,2026-02-23 14:17:00,short,49503.3,49549.3,49411.3,49411.3,tp,90.0,97.83,1.957,69374.09,london,conservative,bearish,49524.3,49503.3,2026-02-23 13:25:00,2026-02-23
4838,2026-02-23 13:57:00,2026-02-23 14:17:00,long,49450.3,49410.3,49530.3,49410.3,sl,-42.0,-52.5,-1.05,69321.59,london,conservative,bullish,49450.3,49435.3,2026-02-23 11:05:00,2026-02-23
4839,2026-02-23 14:17:00,2026-02-23 14:32:00,short,49465.8,49510.3,49376.8,49376.8,tp,87.0,97.75,1.955,69419.34,london,conservative,bearish,49485.3,49465.8,2026-02-23 13:50:00,2026-02-23
4840,2026-02-23 14:17:00,2026-02-23 14:18:00,short,49462.3,49489.3,49408.3,49408.3,tp,52.0,96.3,1.926,69515.64,london,conservative,bearish,49464.3,49462.3,2026-02-23 13:55:00,2026-02-23
4841,2026-02-23 14:44:00,2026-02-23 15:31:00,short,49382.3,49415.3,49316.3,49415.3,sl,-35.0,-53.03,-1.061,69462.61,london,conservative,bearish,49390.3,49382.3,2026-02-23 14:35:00,2026-02-23
4842,2026-02-23 15:56:00,2026-02-23 16:30:00,short,49435.3,49475.8,49354.3,49475.8,sl,-42.5,-52.47,-1.049,69410.14,london,conservative,bearish,49450.8,49435.3,2026-02-23 14:15:00,2026-02-23
4843,2026-02-23 15:58:00,2026-02-23 16:30:00,long,49423.8,49387.3,49496.8,49496.8,tp,71.0,97.26,1.945,69507.4,london,conservative,bullish,49423.8,49412.3,2026-02-23 15:45:00,2026-02-23
4844,2026-02-23 18:21:00,2026-02-23 18:30:00,short,48856.6,48938.1,48693.6,48938.1,sl,-83.5,-51.23,-1.025,69456.17,london,conservative,bearish,48913.1,48856.6,2026-02-23 18:05:00,2026-02-23
4845,2026-02-23 18:41:00,2026-02-23 19:14:00,long,48916.6,48868.1,49013.6,48868.1,sl,-50.5,-52.06,-1.041,69404.11,london,conservative,bullish,48916.6,48893.1,2026-02-23 18:30:00,2026-02-23
4846,2026-02-23 20:47:00,2026-02-23 20:56:00,long,48926.6,48898.6,48982.6,48898.6,sl,-30.0,-53.57,-1.071,69350.54,new_york,conservative,bullish,48926.6,48923.6,2026-02-23 20:15:00,2026-02-23
4847,2026-02-23 21:11:00,2026-02-23 21:21:00,long,48851.1,48799.6,48954.1,48799.6,sl,-53.5,-51.94,-1.039,69298.59,new_york,conservative,bullish,48851.1,48824.6,2026-02-23 19:55:00,2026-02-23
4848,2026-02-23 21:12:00,2026-02-23 21:43:00,short,48849.6,48896.1,48756.6,48756.6,tp,91.0,97.85,1.957,69396.44,new_york,conservative,bearish,48871.1,48849.6,2026-02-23 21:05:00,2026-02-23
4849,2026-02-23 22:16:00,2026-02-23 22:30:00,short,48791.6,48833.6,48707.6,48833.6,sl,-44.0,-52.38,-1.048,69344.06,new_york,conservative,bearish,48808.6,48791.6,2026-02-23 22:10:00,2026-02-23
4850,2026-02-23 22:44:00,2026-02-23 22:51:00,long,48801.1,48766.6,48870.1,48766.6,sl,-36.5,-52.9,-1.058,69291.16,new_york,conservative,bullish,48801.1,48791.6,2026-02-23 22:30:00,2026-02-23
4851,2026-02-24 10:29:00,2026-02-24 12:01:00,short,48838.2,48891.2,48732.2,48891.2,sl,-55.0,-51.89,-1.038,69239.28,london,conservative,bearish,48866.2,48838.2,2026-02-24 10:05:00,2026-02-24
4852,2026-02-24 11:12:00,2026-02-24 13:00:00,short,48871.2,48899.2,48815.2,48899.2,sl,-30.0,-53.57,-1.071,69185.71,london,conservative,bearish,48874.2,48871.2,2026-02-24 10:00:00,2026-02-24
4853,2026-02-24 12:01:00,2026-02-24 13:00:00,short,48887.2,48917.7,48826.2,48917.7,sl,-32.5,-53.28,-1.066,69132.43,london,conservative,bearish,48892.7,48887.2,2026-02-24 09:40:00,2026-02-24
4854,2026-02-24 13:32:00,2026-02-24 14:40:00,short,48930.7,48963.2,48865.7,48865.7,tp,63.0,96.92,1.938,69229.35,london,conservative,bearish,48938.2,48930.7,2026-02-24 13:25:00,2026-02-24
4855,2026-02-24 14:01:00,2026-02-24 14:40:00,long,48934.7,48847.7,49108.7,48847.7,sl,-89.0,-51.15,-1.023,69178.2,london,conservative,bullish,48934.7,48872.7,2026-02-24 13:05:00,2026-02-24
4856,2026-02-24 14:59:00,2026-02-24 15:29:00,short,48862.2,48893.2,48800.2,48893.2,sl,-33.0,-53.23,-1.065,69124.98,london,conservative,bearish,48868.2,48862.2,2026-02-24 14:45:00,2026-02-24
4857,2026-02-24 15:02:00,2026-02-24 15:43:00,short,48869.2,48920.2,48767.2,48920.2,sl,-53.0,-51.96,-1.039,69073.01,london,conservative,bearish,48895.2,48869.2,2026-02-24 14:40:00,2026-02-24
4858,2026-02-24 15:38:00,2026-02-24 16:29:00,long,48882.2,48835.2,48976.2,48835.2,sl,-49.0,-52.13,-1.043,69020.89,london,conservative,bullish,48882.2,48860.2,2026-02-24 15:30:00,2026-02-24
4859,2026-02-24 17:06:00,2026-02-24 19:09:00,long,49060.4,48963.9,49253.4,49184.4,ftmo_daily_stop,122.0,63.21,1.264,69084.1,london,conservative,bullish,49060.4,48988.9,2026-02-24 16:40:00,2026-02-24
4860,2026-02-24 17:12:00,2026-02-24 17:19:00,short,49044.4,49133.7,48865.80000000001,49133.7,sl,-91.3,-51.12,-1.022,69032.98,london,conservative,bearish,49108.7,49044.4,2026-02-24 17:00:00,2026-02-24
4861,2026-02-24 17:38:00,2026-02-24 18:30:00,long,49183.4,49129.9,49290.4,49129.9,sl,-55.5,-51.87,-1.037,68981.11,london,conservative,bullish,49183.4,49154.9,2026-02-24 17:25:00,2026-02-24
4862,2026-02-24 18:42:00,2026-02-24 19:09:00,short,49120.9,49175.4,49011.9,49175.4,sl,-56.5,-51.83,-1.037,68929.28,london,conservative,bearish,49150.4,49120.9,2026-02-24 18:35:00,2026-02-24
4863,2026-02-25 10:36:00,2026-02-25 14:19:00,long,49232.5,49184.0,49329.5,49329.5,tp,95.0,97.94,1.959,69027.21,london,conservative,bullish,49232.5,49209.0,2026-02-25 10:20:00,2026-02-25
4864,2026-02-25 12:17:00,2026-02-25 13:33:00,short,49240.0,49275.5,49169.0,49275.5,sl,-37.5,-52.82,-1.056,68974.4,london,conservative,bearish,49250.5,49240.0,2026-02-25 12:05:00,2026-02-25
4865,2026-02-25 14:06:00,2026-02-25 15:56:00,long,49312.0,49285.0,49366.0,49366.0,tp,52.0,96.3,1.926,69070.69,london,conservative,bullish,49312.0,49310.0,2026-02-25 14:00:00,2026-02-25
4866,2026-02-25 14:19:00,2026-02-25 16:01:00,long,49309.0,49274.5,49378.0,49378.0,tp,67.0,97.1,1.942,69167.79,london,conservative,bullish,49309.0,49299.5,2026-02-25 13:55:00,2026-02-25
4867,2026-02-25 15:56:00,2026-02-25 16:09:00,long,49334.0,49299.0,49404.0,49404.0,tp,68.0,97.14,1.943,69264.94,london,conservative,bullish,49334.0,49324.0,2026-02-25 14:20:00,2026-02-25
4868,2026-02-25 16:22:00,2026-02-25 16:30:00,long,49380.0,49345.5,49449.0,49345.5,sl,-36.5,-52.9,-1.058,69212.04,london,conservative,bullish,49380.0,49370.5,2026-02-25 16:05:00,2026-02-25
4869,2026-02-25 16:32:00,2026-02-25 16:35:00,long,49297.0,49265.0,49361.0,49361.0,tp,62.0,96.88,1.938,69308.91,london,conservative,bullish,49297.0,49290.0,2026-02-25 13:50:00,2026-02-25
4870,2026-02-25 16:41:00,2026-02-25 16:56:00,short,49383.0,49431.5,49286.0,49286.0,tp,95.0,97.94,1.959,69406.85,london,conservative,bearish,49406.5,49383.0,2026-02-25 16:20:00,2026-02-25
4871,2026-02-25 17:03:00,2026-02-25 17:06:00,long,49274.0,49240.0,49342.0,49240.0,sl,-36.0,-52.94,-1.059,69353.91,london,conservative,bullish,49274.0,49265.0,2026-02-25 13:35:00,2026-02-25
4872,2026-02-25 18:01:00,2026-02-25 18:27:00,short,49314.3,49366.3,49210.3,49366.3,sl,-54.0,-51.92,-1.038,69301.99,london,conservative,bearish,49341.3,49314.3,2026-02-25 17:00:00,2026-02-25
4873,2026-02-25 18:20:00,2026-02-25 18:27:00,long,49301.3,49270.3,49363.3,49363.3,tp,60.0,96.77,1.935,69398.76,london,conservative,bullish,49301.3,49295.3,2026-02-25 18:05:00,2026-02-25
4874,2026-02-25 18:37:00,2026-02-25 18:52:00,long,49360.3,49319.3,49442.3,49442.3,tp,80.0,97.56,1.951,69496.32,london,conservative,bullish,49360.3,49344.3,2026-02-25 18:30:00,2026-02-25
4875,2026-02-25 18:55:00,2026-02-26 10:00:00,long,49423.3,49363.3,49543.3,49363.3,sl,-62.0,-51.67,-1.033,69444.66,london,conservative,bullish,49423.3,49388.3,2026-02-25 18:50:00,2026-02-26
4876,2026-02-25 19:21:00,2026-02-25 19:41:00,long,49418.3,49384.3,49486.3,49486.3,tp,66.0,97.06,1.941,69541.71,new_york,conservative,bullish,49418.3,49409.3,2026-02-25 19:20:00,2026-02-25
4877,2026-02-25 20:29:00,2026-02-26 01:42:00,long,49459.6,49407.8,49563.19999999999,49407.8,sl,-53.8,-51.93,-1.039,69489.78,new_york,conservative,bullish,49459.6,49432.8,2026-02-25 19:40:00,2026-02-26
4878,2026-02-26 10:16:00,2026-02-26 11:31:00,short,49396.7,49430.2,49329.7,49430.2,sl,-35.5,-52.99,-1.06,69436.8,london,conservative,bearish,49405.2,49396.7,2026-02-26 07:05:00,2026-02-26
4879,2026-02-26 11:59:00,2026-02-26 14:23:00,long,49436.2,49398.7,49511.2,49511.2,tp,73.0,97.33,1.947,69534.13,london,conservative,bullish,49436.2,49423.7,2026-02-26 11:35:00,2026-02-26
4880,2026-02-26 12:32:00,2026-02-26 14:00:00,short,49438.2,49481.2,49352.2,49481.2,sl,-45.0,-52.33,-1.047,69481.81,london,conservative,bearish,49456.2,49438.2,2026-02-26 11:55:00,2026-02-26
4881,2026-02-26 14:36:00,2026-02-26 15:03:00,long,49526.2,49496.2,49586.2,49586.2,tp,58.0,96.67,1.933,69578.47,london,conservative,bullish,49526.2,49521.2,2026-02-26 14:30:00,2026-02-26
4882,2026-02-26 14:38:00,2026-02-26 15:08:00,long,49518.7,49476.7,49602.7,49602.7,tp,82.0,97.62,1.952,69676.09,london,conservative,bullish,49518.7,49501.7,2026-02-26 14:25:00,2026-02-26
4883,2026-02-26 15:03:00,2026-02-26 16:12:00,long,49552.2,49511.2,49634.2,49634.2,tp,80.0,97.56,1.951,69773.65,london,conservative,bullish,49552.2,49536.2,2026-02-26 14:45:00,2026-02-26
4884,2026-02-26 15:26:00,2026-02-26 16:25:00,long,49594.2,49562.7,49657.2,49657.2,tp,61.0,96.83,1.937,69870.48,london,conservative,bullish,49594.2,49587.7,2026-02-26 15:10:00,2026-02-26
4885,2026-02-26 16:17:00,2026-02-26 16:30:00,long,49623.2,49590.2,49689.2,49689.2,tp,64.0,96.97,1.939,69967.45,london,conservative,bullish,49623.2,49615.2,2026-02-26 16:15:00,2026-02-26
4886,2026-02-26 16:47:00,2026-02-26 16:57:00,long,49654.2,49619.2,49724.2,49619.2,sl,-37.0,-52.86,-1.057,69914.59,london,conservative,bullish,49654.2,49644.2,2026-02-26 16:25:00,2026-02-26
4887,2026-02-26 16:53:00,2026-02-26 17:03:00,short,49689.5,49747.0,49574.5,49574.5,tp,113.0,98.26,1.965,70012.85,london,conservative,bearish,49722.0,49689.5,2026-02-26 16:45:00,2026-02-26
4888,2026-02-26 17:42:00,2026-02-26 17:52:00,short,49421.5,49546.0,49172.5,49546.0,sl,-126.5,-50.8,-1.016,69962.05,london,conservative,bearish,49521.0,49421.5,2026-02-26 17:20:00,2026-02-26
4889,2026-02-26 17:54:00,2026-02-26 17:58:00,short,49522.0,49569.5,49427.0,49569.5,sl,-49.5,-52.11,-1.042,69909.94,london,conservative,bearish,49544.5,49522.0,2026-02-26 17:15:00,2026-02-26
4890,2026-02-26 18:34:00,2026-02-26 18:36:00,long,49487.5,49419.5,49623.5,49419.5,sl,-70.0,-51.47,-1.029,69858.47,london,conservative,bullish,49487.5,49444.5,2026-02-26 17:50:00,2026-02-26
4891,2026-02-26 18:41:00,2026-02-26 19:02:00,long,49398.5,49295.5,49604.5,49295.5,sl,-105.0,-50.97,-1.019,69807.5,london,conservative,bullish,49398.5,49320.5,2026-02-26 17:40:00,2026-02-26
4892,2026-02-26 20:38:00,2026-02-26 20:45:00,short,49475.5,49512.5,49401.5,49512.5,sl,-39.0,-52.7,-1.054,69754.8,new_york,conservative,bearish,49487.5,49475.5,2026-02-26 18:35:00,2026-02-26
4893,2026-02-26 20:49:00,2026-02-26 23:33:00,long,49460.7,49405.2,49571.7,49405.2,sl,-57.5,-51.8,-1.036,69703.0,new_york,conservative,bullish,49460.7,49430.2,2026-02-26 20:40:00,2026-02-26
4894,2026-02-26 21:40:00,2026-02-26 21:47:00,short,49511.7,49541.2,49452.7,49541.2,sl,-31.5,-53.39,-1.068,69649.61,new_york,conservative,bearish,49516.2,49511.7,2026-02-26 21:30:00,2026-02-26
4895,2026-02-26 22:15:00,2026-02-26 22:27:00,long,49539.2,49512.2,49593.2,49512.2,sl,-29.0,-53.7,-1.074,69595.9,new_york,conservative,bullish,49539.2,49537.2,2026-02-26 22:05:00,2026-02-26
4896,2026-02-27 10:16:00,2026-02-27 11:00:00,long,49245.3,49211.3,49313.3,49313.3,tp,66.0,97.06,1.941,69692.96,london,conservative,bullish,49245.3,49236.3,2026-02-27 08:35:00,2026-02-27
4897,2026-02-27 11:56:00,2026-02-27 12:12:00,short,49300.3,49344.3,49212.3,49212.3,tp,86.0,97.73,1.955,69790.69,london,conservative,bearish,49319.3,49300.3,2026-02-27 11:40:00,2026-02-27
4898,2026-02-27 12:21:00,2026-02-27 14:50:00,short,49248.3,49317.3,49110.3,49110.3,tp,136.0,98.55,1.971,69889.24,london,conservative,bearish,49292.3,49248.3,2026-02-27 12:05:00,2026-02-27
4899,2026-02-27 13:15:00,2026-02-27 13:56:00,short,49196.3,49231.3,49126.3,49126.3,tp,68.0,97.14,1.943,69986.38,london,conservative,bearish,49206.3,49196.3,2026-02-27 13:10:00,2026-02-27
4900,2026-02-27 14:39:00,2026-02-27 14:47:00,long,49165.3,49125.3,49245.3,49125.3,sl,-42.0,-52.5,-1.05,69933.88,london,conservative,bullish,49165.3,49150.3,2026-02-27 14:15:00,2026-02-27
4901,2026-02-27 15:22:00,2026-02-27 15:27:00,short,49090.3,49132.8,49005.3,49005.3,tp,83.0,97.65,1.953,70031.53,london,conservative,bearish,49107.8,49090.3,2026-02-27 15:15:00,2026-02-27
4902,2026-02-27 16:05:00,2026-02-27 16:36:00,long,48976.3,48912.8,49103.3,48912.8,sl,-65.5,-51.57,-1.031,69979.96,london,conservative,bullish,48976.3,48937.8,2026-02-27 15:50:00,2026-02-27
4903,2026-02-27 16:31:00,2026-02-27 16:32:00,short,49045.3,49075.8,48984.3,48984.3,tp,59.0,96.72,1.934,70076.68,london,conservative,bearish,49050.8,49045.3,2026-02-27 15:25:00,2026-02-27
