confirmed_at,ob_type,zone_low,zone_high,zone_size,estado_final,entry_time,exit_time,exit_reason,pnl_usd
2025-07-29 13:55:00,bearish,44875.3,44903.8,28.5,tocado,2025-07-29 14:07:00,2025-07-29 17:43:00,tp,198.02
2025-07-29 17:50:00,bearish,44808.0,44827.5,19.5,expirado,,,,
2025-07-29 18:35:00,bearish,44690.5,44697.5,7.0,destruido,,,,
2025-07-29 20:35:00,bearish,44722.9,44732.4,9.5,expirado,,,,
2025-07-29 22:35:00,bearish,44626.1,44640.1,14.0,destruido,,,,
2025-07-29 23:00:00,bullish,44569.1,44611.1,42.0,expirado,,,,
2025-07-29 23:20:00,bearish,44635.1,44655.1,20.0,destruido,,,,
2025-07-30 01:05:00,bullish,44592.1,44595.6,3.5,expirado,,,,
2025-07-30 02:55:00,bearish,44635.6,44649.1,13.5,destruido,,,,
2025-07-30 08:35:00,bullish,44679.1,44689.6,10.5,destruido,,,,
2025-07-30 09:50:00,bearish,44694.6,44704.1,9.5,destruido,,,,
2025-07-30 10:40:00,bullish,44627.1,44631.6,4.5,tocado,2025-07-30 15:10:00,2025-07-30 16:49:00,sl,-85.32
2025-07-30 11:25:00,bearish,44671.1,44684.6,13.5,tocado,2025-07-30 13:02:00,2025-07-30 17:23:00,sl,-84.56
2025-07-30 16:25:00,bullish,44643.1,44658.1,15.0,destruido,,,,
2025-07-30 16:45:00,bearish,44664.1,44679.1,15.0,destruido,,,,
2025-07-30 17:25:00,bullish,44614.4,44658.9,44.5,tocado,2025-07-30 17:57:00,2025-07-30 18:11:00,sl,-82.38
2025-07-30 18:50:00,bullish,44564.4,44581.9,17.5,destruido,,,,
2025-07-30 19:25:00,bullish,44620.9,44639.4,18.5,destruido,,,,
2025-07-30 19:45:00,bearish,44665.4,44692.9,27.5,destruido,,,,
2025-07-30 21:35:00,bullish,44628.9,44654.9,26.0,destruido,,,,
2025-07-30 22:05:00,bearish,44617.9,44635.9,18.0,destruido,,,,
2025-07-30 23:00:00,bullish,44283.9,44318.9,35.0,expirado,,,,
2025-07-31 01:45:00,bullish,44511.4,44528.4,17.0,expirado,,,,
2025-07-31 02:15:00,bullish,44542.4,44557.4,15.0,destruido,,,,
2025-07-31 03:05:00,bearish,44571.4,44574.4,3.0,destruido,,,,
2025-07-31 05:30:00,bullish,44551.9,44558.4,6.5,expirado,,,,
2025-07-31 06:10:00,bearish,44588.9,44596.9,8.0,destruido,,,,
2025-07-31 12:20:00,bearish,44648.9,44659.9,11.0,expirado,,,,
2025-07-31 13:10:00,bearish,44621.9,44630.4,8.5,tocado,2025-07-31 13:18:00,2025-07-31 16:18:00,tp,196.19
2025-07-31 16:10:00,bearish,44578.4,44588.9,10.5,tocado,2025-07-31 16:54:00,2025-07-31 17:55:00,tp,198.76
2025-07-31 17:00:00,bullish,44482.6,44563.1,80.5,tocado,2025-07-31 17:13:00,2025-07-31 17:57:00,sl,-82.33
2025-07-31 19:30:00,bullish,44437.6,44455.6,18.0,destruido,,,,
2025-07-31 20:20:00,bearish,44506.1,44516.6,10.5,expirado,,,,
2025-07-31 21:40:00,bullish,44152.1,44222.6,70.5,destruido,,,,
2025-07-31 23:40:00,bullish,44060.1,44103.1,43.0,destruido,,,,
2025-08-01 01:25:00,bearish,44143.5,44157.5,14.0,expirado,,,,
2025-08-01 04:10:00,bullish,44053.6,44081.1,27.5,destruido,,,,
2025-08-01 07:35:00,bearish,44088.6,44106.6,18.0,expirado,,,,
2025-08-01 09:15:00,bearish,44048.1,44054.6,6.5,expirado,,,,
2025-08-01 11:10:00,bullish,43715.6,43767.6,52.0,tocado,2025-08-01 11:30:00,2025-08-01 13:44:00,sl,-83.38
2025-08-01 11:40:00,bearish,43795.1,43839.1,44.0,destruido,,,,
2025-08-01 12:00:00,bullish,43699.6,43734.1,34.5,tocado,2025-08-01 12:35:00,2025-08-01 13:51:00,sl,-83.85
2025-08-01 13:50:00,bearish,43723.6,43744.1,20.5,destruido,,,,
2025-08-01 14:15:00,bullish,43641.6,43680.6,39.0,destruido,,,,
2025-08-01 14:45:00,bullish,43730.1,43741.1,11.0,destruido,,,,
2025-08-01 16:50:00,bearish,43727.1,43768.1,41.0,expirado,,,,
2025-08-01 17:25:00,bullish,43316.9,43442.4,125.5,expirado,,,,
2025-08-01 18:30:00,bearish,43530.9,43576.4,45.5,destruido,,,,
2025-08-01 19:25:00,bearish,43646.4,43699.9,53.5,expirado,,,,
2025-08-01 20:10:00,bearish,43583.6,43626.4,42.8,destruido,,,,
2025-08-01 21:10:00,bearish,43463.9,43495.6,31.7,destruido,,,,
2025-08-01 21:35:00,bullish,43421.4,43428.4,7.0,expirado,,,,
2025-08-01 22:40:00,bearish,43549.4,43613.0,63.6,destruido,,,,
2025-08-04 03:00:00,bullish,43567.3,43573.8,6.5,expirado,,,,
2025-08-04 03:55:00,bullish,43618.8,43639.8,21.0,expirado,,,,
2025-08-04 07:20:00,bearish,43734.8,43737.8,3.0,destruido,,,,
2025-08-04 08:30:00,bullish,43700.8,43710.8,10.0,destruido,,,,
2025-08-04 09:25:00,bearish,43734.8,43750.8,16.0,tocado,2025-08-04 10:17:00,2025-08-04 10:34:00,sl,-83.84
2025-08-04 11:45:00,bullish,43797.8,43812.3,14.5,destruido,,,,
2025-08-04 14:20:00,bearish,43818.3,43829.8,11.5,tocado,2025-08-04 15:27:00,2025-08-04 16:31:00,sl,-83.7
2025-08-04 15:30:00,bullish,43755.3,43773.8,18.5,tocado,2025-08-04 16:01:00,2025-08-04 16:35:00,tp,197.63
2025-08-04 15:55:00,bearish,43813.8,43829.3,15.5,destruido,,,,
2025-08-04 16:30:00,bullish,43765.3,43774.3,9.0,expirado,,,,
2025-08-04 17:05:00,bullish,43883.5,43924.5,41.0,expirado,,,,
2025-08-04 17:30:00,bullish,43939.5,44007.0,67.5,tocado,2025-08-04 17:32:00,2025-08-05 03:47:00,tp,200.48
2025-08-04 18:15:00,bullish,44025.1,44071.1,46.0,tocado,2025-08-04 18:29:00,2025-08-05 03:47:00,tp,200.06
2025-08-04 19:50:00,bullish,44039.3,44063.3,24.0,expirado,,,,
2025-08-04 20:55:00,bearish,44137.3,44151.3,14.0,destruido,,,,
2025-08-04 21:35:00,bullish,44048.8,44059.3,10.5,expirado,,,,
2025-08-04 22:05:00,bullish,44079.3,44110.3,31.0,expirado,,,,
2025-08-04 23:05:00,bullish,44137.3,44145.3,8.0,expirado,,,,
2025-08-05 03:40:00,bullish,44197.2,44203.2,6.0,destruido,,,,
2025-08-05 07:35:00,bullish,44212.2,44216.7,4.5,destruido,,,,
2025-08-05 08:00:00,bullish,44219.7,44223.7,4.0,destruido,,,,
2025-08-05 09:05:00,bearish,44247.2,44252.2,5.0,destruido,,,,
2025-08-05 09:50:00,bullish,44242.2,44246.2,4.0,destruido,,,,
2025-08-05 12:20:00,bullish,44198.2,44201.7,3.5,destruido,,,,
2025-08-05 13:30:00,bearish,44244.2,44270.7,26.5,tocado,2025-08-05 15:10:00,2025-08-05 17:00:00,tp,204.37
2025-08-05 15:00:00,bullish,44176.2,44181.2,5.0,destruido,,,,
2025-08-05 15:45:00,bearish,44221.7,44234.2,12.5,destruido,,,,
2025-08-05 17:00:00,bearish,44230.0,44296.5,66.5,expirado,,,,
2025-08-05 17:50:00,bearish,44016.5,44056.0,39.5,tocado,2025-08-05 18:04:00,2025-08-05 19:00:00,sl,-86.1
2025-08-05 18:10:00,bullish,43913.5,43956.5,43.0,expirado,,,,
2025-08-05 19:05:00,bullish,44027.5,44043.5,16.0,expirado,,,,
2025-08-05 20:20:00,bullish,44160.0,44175.0,15.0,destruido,,,,
2025-08-05 21:10:00,bearish,44223.0,44246.0,23.0,expirado,,,,
2025-08-05 22:15:00,bullish,44091.5,44123.0,31.5,destruido,,,,
2025-08-05 22:55:00,bearish,44158.0,44170.0,12.0,destruido,,,,
2025-08-05 23:20:00,bullish,44096.0,44115.5,19.5,destruido,,,,
2025-08-05 23:55:00,bullish,44111.0,44127.0,16.0,destruido,,,,
2025-08-06 01:15:00,bearish,44128.0,44145.0,17.0,destruido,,,,
2025-08-06 01:50:00,bullish,44102.4,44121.4,19.0,expirado,,,,
2025-08-06 04:00:00,bearish,44141.9,44157.4,15.5,destruido,,,,
2025-08-06 04:45:00,bullish,44129.4,44129.9,0.5,expirado,,,,
2025-08-06 05:30:00,bullish,44189.9,44199.4,9.5,expirado,,,,
2025-08-06 07:05:00,bullish,44223.4,44231.9,8.5,destruido,,,,
2025-08-06 07:40:00,bullish,44230.4,44235.4,5.0,destruido,,,,
2025-08-06 08:40:00,bullish,44245.4,44251.4,6.0,destruido,,,,
2025-08-06 09:55:00,bearish,44317.4,44330.9,13.5,destruido,,,,
2025-08-06 11:20:00,bearish,44345.4,44358.9,13.5,expirado,,,,
2025-08-06 12:15:00,bullish,44278.9,44287.4,8.5,destruido,,,,
2025-08-06 12:45:00,bearish,44275.9,44287.4,11.5,tocado,2025-08-06 13:18:00,2025-08-06 16:30:00,tp,204.95
2025-08-06 13:40:00,bullish,44253.9,44279.9,26.0,destruido,,,,
2025-08-06 15:05:00,bearish,44271.4,44275.4,4.0,tocado,2025-08-06 16:03:00,2025-08-06 16:30:00,tp,204.26
2025-08-06 16:35:00,bearish,44279.9,44297.9,18.0,expirado,,,,
2025-08-06 17:45:00,bullish,44022.1,44102.6,80.5,expirado,,,,
2025-08-06 18:15:00,bearish,44182.6,44221.1,38.5,destruido,,,,
2025-08-06 18:35:00,bullish,44144.1,44180.1,36.0,tocado,2025-08-06 18:41:00,2025-08-07 11:28:00,tp,211.25
2025-08-06 19:00:00,bullish,44183.1,44246.6,63.5,destruido,,,,
2025-08-06 21:10:00,bullish,44212.3,44234.3,22.0,destruido,,,,
2025-08-07 01:00:00,bullish,44181.8,44196.8,15.0,destruido,,,,
2025-08-07 01:50:00,bearish,44205.3,44257.3,52.0,destruido,,,,
2025-08-07 02:10:00,bullish,44221.3,44223.8,2.5,destruido,,,,
2025-08-07 03:40:00,bullish,44210.8,44221.3,10.5,destruido,,,,
2025-08-07 04:35:00,bullish,44233.8,44244.3,10.5,destruido,,,,
2025-08-07 05:30:00,bearish,44252.3,44265.8,13.5,tocado,2025-08-07 10:47:00,2025-08-07 11:01:00,sl,-88.99
2025-08-07 07:55:00,bearish,44231.3,44237.8,6.5,destruido,,,,
2025-08-07 12:25:00,bullish,44322.8,44341.3,18.5,tocado,2025-08-07 16:48:00,2025-08-07 17:03:00,sl,-87.91
2025-08-07 13:00:00,bullish,44390.3,44409.8,19.5,tocado,2025-08-07 15:00:00,2025-08-07 16:46:00,sl,-89.23
2025-08-07 15:05:00,bearish,44422.3,44446.8,24.5,tocado,2025-08-07 15:55:00,2025-08-07 16:32:00,sl,-88.97
2025-08-07 16:20:00,bullish,44401.3,44428.3,27.0,tocado,2025-08-07 16:37:00,2025-08-07 16:45:00,sl,-88.39
2025-08-07 16:55:00,bearish,44432.8,44502.0,69.2,expirado,,,,
2025-08-07 17:20:00,bearish,44318.0,44365.5,47.5,expirado,,,,
2025-08-07 19:30:00,bullish,43862.0,43879.5,17.5,destruido,,,,
2025-08-07 20:15:00,bearish,43843.0,43921.5,78.5,destruido,,,,
2025-08-07 20:50:00,bullish,43799.5,43846.5,47.0,expirado,,,,
2025-08-07 22:05:00,bullish,43837.5,43877.0,39.5,expirado,,,,
2025-08-07 23:15:00,bullish,43889.7,43929.2,39.5,expirado,,,,
2025-08-08 01:05:00,bullish,43992.2,43999.7,7.5,destruido,,,,
2025-08-08 02:40:00,bearish,44051.5,44057.5,6.0,destruido,,,,
2025-08-08 03:25:00,bullish,44026.0,44037.0,11.0,destruido,,,,
2025-08-08 04:20:00,bearish,44079.0,44089.5,10.5,destruido,,,,
2025-08-08 06:40:00,bearish,44092.0,44096.5,4.5,destruido,,,,
2025-08-08 09:30:00,bullish,43981.0,43994.0,13.0,expirado,,,,
2025-08-08 10:20:00,bullish,44021.7,44031.2,9.5,tocado,2025-08-08 11:01:00,2025-08-08 16:32:00,tp,206.97
2025-08-08 11:45:00,bearish,44036.2,44045.7,9.5,destruido,,,,
2025-08-08 12:50:00,bullish,44033.2,44052.7,19.5,tocado,2025-08-08 12:51:00,2025-08-08 17:01:00,tp,207.66
2025-08-08 13:25:00,bearish,44053.7,44080.2,26.5,destruido,,,,
2025-08-08 14:50:00,bullish,44086.7,44094.2,7.5,destruido,,,,
2025-08-08 15:10:00,bearish,44104.2,44111.7,7.5,tocado,2025-08-08 16:34:00,2025-08-08 16:56:00,sl,-89.35
2025-08-08 17:05:00,bullish,44030.9,44065.9,35.0,tocado,2025-08-08 18:31:00,2025-08-08 21:17:00,tp,212.37
2025-08-08 17:55:00,bearish,44198.4,44234.9,36.5,destruido,,,,
2025-08-08 19:05:00,bullish,44015.9,44031.4,15.5,expirado,,,,
2025-08-08 19:40:00,bearish,44181.9,44227.4,45.5,destruido,,,,
2025-08-08 22:40:00,bearish,44199.7,44226.2,26.5,destruido,,,,
2025-08-08 23:10:00,bullish,44121.2,44142.7,21.5,expirado,,,,
2025-08-11 02:15:00,bearish,44234.7,44240.7,6.0,destruido,,,,
2025-08-11 03:00:00,bullish,44198.2,44210.7,12.5,tocado,2025-08-11 10:59:00,2025-08-11 16:47:00,sl,-90.18
2025-08-11 07:00:00,bearish,44263.2,44267.7,4.5,destruido,,,,
2025-08-11 09:50:00,bullish,44267.7,44272.7,5.0,tocado,2025-08-11 10:22:00,2025-08-11 10:50:00,sl,-91.34
2025-08-11 11:15:00,bullish,44210.7,44238.2,27.5,tocado,2025-08-11 16:32:00,2025-08-11 16:45:00,sl,-88.84
2025-08-11 12:20:00,bullish,44244.2,44254.7,10.5,tocado,2025-08-11 15:37:00,2025-08-11 16:30:00,sl,-90.34
2025-08-11 15:40:00,bearish,44299.2,44306.2,7.0,expirado,,,,
2025-08-11 16:55:00,bearish,44226.2,44258.5,32.3,expirado,,,,
2025-08-11 17:55:00,bearish,44088.0,44100.5,12.5,destruido,,,,
2025-08-11 18:40:00,bearish,44033.0,44045.0,12.0,tocado,2025-08-11 18:48:00,2025-08-11 18:58:00,sl,-88.81
2025-08-11 19:00:00,bullish,44004.0,44020.0,16.0,destruido,,,,
2025-08-11 19:45:00,bearish,44150.5,44171.0,20.5,expirado,,,,
2025-08-11 20:15:00,bearish,44047.4,44074.9,27.5,expirado,,,,
2025-08-11 20:35:00,bullish,43973.4,44018.9,45.5,destruido,,,,
2025-08-11 21:10:00,bearish,43999.4,44020.4,21.0,destruido,,,,
2025-08-11 22:05:00,bullish,43927.4,44002.4,75.0,expirado,,,,
2025-08-12 03:30:00,bullish,43968.1,43973.1,5.0,expirado,,,,
2025-08-12 04:45:00,bullish,44000.6,44004.1,3.5,destruido,,,,
2025-08-12 06:50:00,bearish,44037.6,44041.6,4.0,destruido,,,,
2025-08-12 07:50:00,bullish,44030.6,44037.6,7.0,destruido,,,,
2025-08-12 09:05:00,bullish,43964.6,43989.6,25.0,tocado,2025-08-12 14:01:00,2025-08-12 15:30:00,tp,209.03
2025-08-12 13:10:00,bearish,44044.1,44053.6,9.5,destruido,,,,
2025-08-12 15:50:00,bullish,44010.1,44027.6,17.5,expirado,,,,
2025-08-12 16:10:00,bearish,44224.1,44261.1,37.0,tocado,2025-08-12 16:34:00,2025-08-12 17:03:00,sl,-88.17
2025-08-12 17:05:00,bullish,44102.9,44256.4,153.5,expirado,,,,
2025-08-12 20:10:00,bearish,44452.9,44464.7,11.8,destruido,,,,
2025-08-12 21:40:00,bearish,44478.9,44501.9,23.0,expirado,,,,
2025-08-12 23:05:00,bullish,44414.7,44443.7,29.0,destruido,,,,
2025-08-13 02:10:00,bullish,44438.4,44444.4,6.0,destruido,,,,
2025-08-13 03:45:00,bearish,44460.4,44466.4,6.0,destruido,,,,
2025-08-13 04:25:00,bearish,44446.9,44450.9,4.0,destruido,,,,
2025-08-13 05:30:00,bullish,44409.4,44417.4,8.0,expirado,,,,
2025-08-13 06:55:00,bullish,44438.4,44442.9,4.5,destruido,,,,
2025-08-13 08:35:00,bullish,44455.9,44468.4,12.5,destruido,,,,
2025-08-13 09:00:00,bearish,44462.9,44469.4,6.5,destruido,,,,
2025-08-13 13:30:00,bearish,44590.4,44605.9,15.5,tocado,2025-08-13 13:46:00,2025-08-13 16:31:00,sl,-88.73
2025-08-13 15:45:00,bullish,44583.4,44588.9,5.5,expirado,,,,
2025-08-13 16:40:00,bullish,44607.4,44621.9,14.5,expirado,,,,
2025-08-13 17:30:00,bearish,44859.7,44890.7,31.0,destruido,,,,
2025-08-13 20:55:00,bullish,44717.2,44778.7,61.5,expirado,,,,
2025-08-13 22:55:00,bullish,44889.7,44899.2,9.5,destruido,,,,
2025-08-14 01:30:00,bullish,44886.2,44896.2,10.0,destruido,,,,
2025-08-14 02:35:00,bullish,44934.7,44947.7,13.0,destruido,,,,
2025-08-14 03:05:00,bearish,44953.7,44959.7,6.0,expirado,,,,
2025-08-14 05:05:00,bullish,44910.2,44922.2,12.0,destruido,,,,
2025-08-14 06:20:00,bearish,44929.2,44945.2,16.0,destruido,,,,
2025-08-14 10:05:00,bullish,44870.7,44877.7,7.0,destruido,,,,
2025-08-14 11:50:00,bearish,44940.2,44949.7,9.5,tocado,2025-08-14 12:17:00,2025-08-14 15:30:00,tp,208.44
2025-08-14 13:25:00,bearish,44953.7,44970.7,17.0,tocado,2025-08-14 15:00:00,2025-08-14 15:30:00,tp,208.99
2025-08-14 14:35:00,bearish,44927.7,44940.7,13.0,destruido,,,,
2025-08-14 15:00:00,bullish,44898.2,44911.7,13.5,destruido,,,,
2025-08-14 17:05:00,bullish,44715.9,44767.9,52.0,tocado,2025-08-14 17:26:00,2025-08-14 19:14:00,sl,-88.99
2025-08-14 18:10:00,bearish,44820.9,44881.4,60.5,destruido,,,,
2025-08-14 19:55:00,bullish,44693.9,44713.9,20.0,expirado,,,,
2025-08-14 20:20:00,bullish,44726.9,44749.9,23.0,expirado,,,,
2025-08-14 21:50:00,bullish,44811.9,44830.9,19.0,expirado,,,,
2025-08-14 22:15:00,bullish,44845.9,44868.9,23.0,expirado,,,,
2025-08-15 01:55:00,bullish,45061.0,45065.0,4.0,destruido,,,,
2025-08-15 03:10:00,bearish,45082.0,45094.5,12.5,destruido,,,,
2025-08-15 03:45:00,bullish,45047.5,45059.5,12.0,expirado,,,,
2025-08-15 04:35:00,bullish,45108.0,45114.0,6.0,expirado,,,,
2025-08-15 06:25:00,bearish,45208.0,45211.0,3.0,destruido,,,,
2025-08-15 08:00:00,bullish,45219.0,45230.0,11.0,tocado,2025-08-15 10:33:00,2025-08-15 12:52:00,sl,-90.31
2025-08-15 08:40:00,bullish,45218.0,45235.0,17.0,tocado,2025-08-15 10:33:00,2025-08-15 12:52:00,sl,-89.87
2025-08-15 11:05:00,bullish,45230.5,45243.5,13.0,destruido,,,,
2025-08-15 11:50:00,bearish,45253.5,45268.0,14.5,expirado,,,,
2025-08-15 13:35:00,bullish,45176.5,45178.0,1.5,destruido,,,,
2025-08-15 15:00:00,bearish,45201.5,45214.0,12.5,expirado,,,,
2025-08-15 17:25:00,bearish,44990.2,45035.2,45.0,tocado,2025-08-15 18:19:00,2025-08-15 20:53:00,sl,-87.79
2025-08-15 21:00:00,bullish,45033.7,45048.7,15.0,destruido,,,,
2025-08-15 21:50:00,bearish,45035.2,45057.7,22.5,expirado,,,,
2025-08-15 23:10:00,bearish,44991.7,45006.7,15.0,destruido,,,,
2025-08-18 03:10:00,bullish,45004.6,45025.6,21.0,destruido,,,,
2025-08-18 07:35:00,bullish,45003.6,45017.6,14.0,destruido,,,,
2025-08-18 09:20:00,bearish,44998.1,45005.1,7.0,expirado,,,,
2025-08-18 10:55:00,bullish,44817.6,44852.1,34.5,tocado,2025-08-18 11:05:00,2025-08-19 13:00:00,sl,-87.66
2025-08-18 11:35:00,bullish,44875.6,44898.6,23.0,tocado,2025-08-18 12:29:00,2025-08-19 08:22:00,sl,-88.14
2025-08-18 14:20:00,bullish,44892.6,44909.6,17.0,destruido,,,,
2025-08-18 16:50:00,bullish,44934.1,44945.6,11.5,destruido,,,,
2025-08-18 19:25:00,bullish,44901.5,44918.7,17.2,destruido,,,,
2025-08-18 21:05:00,bearish,44910.0,44923.0,13.0,destruido,,,,
2025-08-18 22:00:00,bullish,44880.6,44891.0,10.4,destruido,,,,
2025-08-18 23:25:00,bearish,44907.6,44923.6,16.0,destruido,,,,
2025-08-19 01:30:00,bearish,44943.1,44963.1,20.0,expirado,,,,
2025-08-19 06:00:00,bearish,44873.1,44880.1,7.0,destruido,,,,
2025-08-19 06:25:00,bullish,44849.1,44854.6,5.5,destruido,,,,
2025-08-19 14:10:00,bullish,44864.4,44887.4,23.0,destruido,,,,
2025-08-19 14:55:00,bullish,44905.4,44908.9,3.5,tocado,2025-08-19 18:51:00,2025-08-19 19:45:00,sl,-88.71
2025-08-19 18:15:00,bearish,45090.6,45103.1,12.5,expirado,,,,
2025-08-19 18:55:00,bearish,45002.6,45023.6,21.0,expirado,,,,
2025-08-19 21:55:00,bullish,44816.6,44837.1,20.5,destruido,,,,
2025-08-19 23:50:00,bearish,44941.1,44952.1,11.0,destruido,,,,
2025-08-20 01:50:00,bullish,44918.6,44935.6,17.0,destruido,,,,
2025-08-20 02:25:00,bearish,44944.1,44950.6,6.5,expirado,,,,
2025-08-20 03:20:00,bearish,44933.1,44936.6,3.5,expirado,,,,
2025-08-20 04:25:00,bearish,44907.1,44927.6,20.5,expirado,,,,
2025-08-20 06:15:00,bearish,44864.6,44867.6,3.0,tocado,2025-08-20 10:28:00,2025-08-20 14:51:00,sl,-88.3
2025-08-20 06:55:00,bearish,44829.6,44841.1,11.5,destruido,,,,
2025-08-20 07:15:00,bullish,44791.6,44806.1,14.5,tocado,2025-08-20 11:17:00,2025-08-20 15:05:00,tp,206.32
2025-08-20 10:25:00,bullish,44826.6,44829.1,2.5,destruido,,,,
2025-08-20 11:20:00,bearish,44842.1,44848.1,6.0,destruido,,,,
2025-08-20 12:25:00,bullish,44801.1,44815.6,14.5,tocado,2025-08-20 17:17:00,2025-08-20 17:30:00,sl,-87.89
2025-08-20 13:20:00,bullish,44843.1,44847.6,4.5,destruido,,,,
2025-08-20 14:15:00,bullish,44861.1,44865.6,4.5,destruido,,,,
2025-08-20 15:00:00,bullish,44870.6,44884.6,14.0,destruido,,,,
2025-08-20 16:35:00,bullish,44921.6,44928.6,7.0,destruido,,,,
2025-08-20 18:15:00,bullish,44774.9,44804.9,30.0,expirado,,,,
2025-08-20 18:50:00,bearish,44957.9,44973.4,15.5,destruido,,,,
2025-08-20 19:30:00,bullish,44825.9,44849.4,23.5,destruido,,,,
2025-08-20 21:10:00,bearish,44937.4,44954.4,17.0,destruido,,,,
2025-08-20 21:40:00,bullish,44811.9,44838.4,26.5,expirado,,,,
2025-08-20 23:05:00,bearish,44994.9,45007.9,13.0,expirado,,,,
2025-08-21 02:30:00,bearish,44899.8,44911.8,12.0,destruido,,,,
2025-08-21 04:20:00,bearish,44859.3,44872.8,13.5,destruido,,,,
2025-08-21 05:05:00,bullish,44868.8,44872.8,4.0,destruido,,,,
2025-08-21 08:40:00,bearish,44867.8,44882.8,15.0,destruido,,,,
2025-08-21 09:00:00,bullish,44857.3,44864.8,7.5,tocado,2025-08-21 10:25:00,2025-08-21 11:49:00,sl,-87.99
2025-08-21 10:30:00,bearish,44893.8,44904.8,11.0,expirado,,,,
2025-08-21 13:10:00,bearish,44811.8,44814.3,2.5,destruido,,,,
2025-08-21 15:20:00,bearish,44764.0,44777.0,13.0,tocado,2025-08-21 15:35:00,2025-08-21 16:45:00,tp,205.5
2025-08-21 16:10:00,bullish,44728.0,44740.5,12.5,destruido,,,,
2025-08-21 16:40:00,bearish,44762.5,44766.0,3.5,destruido,,,,
2025-08-21 17:40:00,bearish,44839.2,44880.2,41.0,tocado,2025-08-21 18:02:00,2025-08-22 12:23:00,sl,-86.85
2025-08-21 19:05:00,bearish,44863.8,44893.8,30.0,expirado,,,,
2025-08-21 19:25:00,bullish,44705.8,44740.8,35.0,destruido,,,,
2025-08-21 20:25:00,bearish,44719.8,44738.3,18.5,destruido,,,,
2025-08-21 20:45:00,bullish,44673.8,44700.3,26.5,expirado,,,,
2025-08-21 22:45:00,bearish,44797.7,44807.7,10.0,destruido,,,,
2025-08-22 01:20:00,bullish,44805.5,44814.5,9.0,destruido,,,,
2025-08-22 05:15:00,bullish,44799.3,44805.8,6.5,destruido,,,,
2025-08-22 06:05:00,bearish,44833.8,44837.8,4.0,destruido,,,,
2025-08-22 08:10:00,bearish,44805.3,44814.3,9.0,tocado,2025-08-22 10:39:00,2025-08-22 11:01:00,sl,-88.47
2025-08-22 09:35:00,bearish,44760.3,44769.8,9.5,destruido,,,,
2025-08-22 14:30:00,bearish,44922.8,44938.3,15.5,tocado,2025-08-22 15:33:00,2025-08-22 16:27:00,sl,-87.06
2025-08-22 16:20:00,bullish,44911.3,44921.3,10.0,expirado,,,,
2025-08-22 17:40:00,bullish,45434.6,45518.1,83.5,expirado,,,,
2025-08-22 18:35:00,bullish,45607.6,45632.6,25.0,destruido,,,,
2025-08-22 23:55:00,bearish,45649.9,45656.4,6.5,expirado,,,,
2025-08-25 02:40:00,bullish,45622.9,45631.4,8.5,destruido,,,,
2025-08-25 03:25:00,bearish,45637.4,45649.4,12.0,expirado,,,,
2025-08-25 04:30:00,bearish,45608.9,45613.4,4.5,destruido,,,,
2025-08-25 05:00:00,bearish,45593.9,45598.9,5.0,destruido,,,,
2025-08-25 08:55:00,bullish,45587.9,45598.9,11.0,destruido,,,,
2025-08-25 10:10:00,bearish,45595.4,45605.9,10.5,expirado,,,,
2025-08-25 12:55:00,bearish,45545.9,45547.9,2.0,tocado,2025-08-25 12:59:00,2025-08-25 17:04:00,tp,203.77
2025-08-25 13:45:00,bullish,45521.9,45527.9,6.0,destruido,,,,
2025-08-25 14:20:00,bullish,45520.9,45529.4,8.5,tocado,2025-08-25 15:02:00,2025-08-25 15:30:00,sl,-87.14
2025-08-25 16:30:00,bullish,45496.9,45504.9,8.0,tocado,2025-08-25 16:49:00,2025-08-25 17:03:00,sl,-86.73
2025-08-25 18:25:00,bullish,45389.0,45418.5,29.5,tocado,2025-08-25 18:32:00,2025-08-25 20:40:00,sl,-86.05
2025-08-25 18:45:00,bearish,45440.5,45459.0,18.5,expirado,,,,
2025-08-25 20:05:00,bearish,45395.0,45420.0,25.0,expirado,,,,
2025-08-25 21:35:00,bearish,45361.1,45371.1,10.0,expirado,,,,
2025-08-25 22:10:00,bearish,45348.2,45358.2,10.0,expirado,,,,
2025-08-26 03:40:00,bearish,45322.1,45352.6,30.5,expirado,,,,
2025-08-26 04:05:00,bullish,45148.1,45217.6,69.5,destruido,,,,
2025-08-26 05:15:00,bullish,45199.6,45245.1,45.5,destruido,,,,
2025-08-26 06:00:00,bearish,45238.1,45265.6,27.5,destruido,,,,
2025-08-26 10:10:00,bearish,45230.1,45242.6,12.5,tocado,2025-08-26 13:11:00,2025-08-26 16:32:00,sl,-86.52
2025-08-26 12:15:00,bullish,45198.1,45208.6,10.5,tocado,2025-08-26 12:44:00,2025-08-26 21:30:00,tp,203.92
2025-08-26 14:15:00,bullish,45209.6,45225.1,15.5,destruido,,,,
2025-08-26 17:45:00,bearish,45271.8,45301.8,30.0,tocado,2025-08-26 17:58:00,2025-08-26 21:57:00,sl,-85.14
2025-08-26 18:05:00,bullish,45226.8,45244.8,18.0,expirado,,,,
2025-08-26 21:15:00,bullish,45255.8,45288.8,33.0,expirado,,,,
2025-08-26 22:25:00,bullish,45314.8,45335.3,20.5,expirado,,,,
2025-08-27 01:00:00,bullish,45433.8,45439.3,5.5,destruido,,,,
