trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed,month,date
61,2024-11-19 04:47:00,2024-11-19 10:37:00,long,43451.22,43410.22,43533.22,43408.22,sl,-52.44,-1.049,11074.28,asia,43447.22,43435.22,-52.449999999999996,2024-11,2024-11-19
62,2024-11-19 11:05:00,2024-11-19 11:19:00,short,43415.1,43456.1,43333.1,43333.1,tp,100.0,2.0,11174.28,london,43431.1,43419.1,100.0,2024-11,2024-11-19
63,2024-11-19 15:28:00,2024-11-19 15:42:00,short,43197.95,43235.2,43123.45,43123.45,tp,100.0,2.0,11274.28,london,43210.2,43201.95,100.0,2024-11,2024-11-19
64,2024-11-19 22:48:00,2024-11-20 01:17:00,short,43298.45,43348.45,43198.45,43350.45,sl,-52.0,-1.04,11222.28,new_york,43323.45,43302.45,-52.0,2024-11,2024-11-20
65,2024-11-20 07:49:00,2024-11-20 08:28:00,short,43372.32,43406.82,43303.32,43408.82,sl,-52.9,-1.058,11169.38,asia,43381.82,43376.32,-52.900000000000006,2024-11,2024-11-20
66,2024-11-20 09:39:00,2024-11-20 12:19:00,long,43432.42,43396.32,43504.619999999995,43394.32,sl,-52.77,-1.055,11116.61,asia,43428.42,43421.32,-52.75,2024-11,2024-11-20
67,2024-11-20 12:29:00,2024-11-20 14:23:00,short,43380.32,43415.32,43310.32,43417.32,sl,-52.86,-1.057,11063.75,london,43390.32,43384.32,-52.849999999999994,2024-11,2024-11-20
68,2024-11-20 14:44:00,2024-11-20 16:00:00,long,43429.42,43383.42,43521.42,43381.42,sl,-52.17,-1.043,11011.58,london,43425.42,43408.42,-52.15,2024-11,2024-11-20
69,2024-11-20 16:10:00,2024-11-20 16:36:00,short,43369.42,43414.42,43279.42,43279.42,tp,100.0,2.0,11111.58,london,43389.42,43373.42,100.0,2024-11,2024-11-20
70,2024-11-20 21:43:00,2024-11-20 22:32:00,long,43256.67,43194.67,43380.67,43380.67,tp,100.0,2.0,11211.58,new_york,43252.67,43219.67,100.0,2024-11,2024-11-20
71,2024-11-20 22:34:00,2024-11-20 22:50:00,long,43405.42,43361.42,43493.42,43493.42,tp,100.0,2.0,11311.58,new_york,43401.42,43386.42,100.0,2024-11,2024-11-20
72,2024-11-21 02:31:00,2024-11-21 08:58:00,short,43393.19,43447.94,43283.69,43449.94,sl,-51.83,-1.037,11259.75,asia,43422.94,43397.19,-51.849999999999994,2024-11,2024-11-21
73,2024-11-21 09:04:00,2024-11-21 09:26:00,long,43469.94,43437.69,43534.44,43435.69,sl,-53.1,-1.062,11206.65,asia,43465.94,43462.69,-53.1,2024-11,2024-11-21
74,2024-11-21 09:27:00,2024-11-21 09:49:00,short,43389.44,43425.69,43316.94,43427.69,sl,-52.76,-1.055,11153.89,asia,43400.69,43393.44,-52.75,2024-11,2024-11-21
75,2024-11-21 10:44:00,2024-11-21 13:22:00,short,43323.29,43474.54,43020.79,43476.54,sl,-50.66,-1.013,11103.23,london,43449.54,43327.29,-50.64999999999999,2024-11,2024-11-21
76,2024-11-21 17:54:00,2024-11-21 17:56:00,long,43659.54,43607.54,43763.54,43763.54,tp,100.0,2.0,11203.23,london,43655.54,43632.54,100.0,2024-11,2024-11-21
77,2024-11-22 01:13:00,2024-11-22 04:39:00,short,43869.29,43916.29,43775.29,43918.29,sl,-52.13,-1.043,11151.1,asia,43891.29,43873.29,-52.15,2024-11,2024-11-22
78,2024-11-22 05:33:00,2024-11-22 09:30:00,short,43910.67,43943.67,43844.67,43945.67,sl,-53.03,-1.061,11098.07,asia,43918.67,43914.67,-53.05,2024-11,2024-11-22
79,2024-11-22 11:06:00,2024-11-22 11:24:00,short,43896.67,43933.67,43822.67,43822.67,tp,100.0,2.0,11198.07,london,43908.67,43900.67,100.0,2024-11,2024-11-22
80,2024-11-22 14:01:00,2024-11-22 14:26:00,short,43862.67,43903.67,43780.67,43905.67,sl,-52.44,-1.049,11145.63,london,43878.67,43866.67,-52.449999999999996,2024-11,2024-11-22
81,2024-11-22 15:07:00,2024-11-22 15:34:00,long,43944.02,43908.77,44014.52,43906.77,sl,-52.84,-1.057,11092.79,london,43940.02,43933.77,-52.849999999999994,2024-11,2024-11-22
82,2024-11-22 19:04:00,2024-11-22 22:52:00,long,44181.02,44114.02,44315.02,44315.02,tp,100.0,2.0,11192.79,london,44177.02,44139.02,100.0,2024-11,2024-11-22
83,2024-11-25 05:31:00,2024-11-25 11:30:00,short,44573.94,44606.44,44508.94,44608.44,sl,-53.08,-1.062,11139.71,asia,44581.44,44577.94,-53.1,2024-11,2024-11-25
84,2024-11-25 18:37:00,2024-11-25 21:09:00,short,44647.54,44754.04,44434.54,44756.04,sl,-50.94,-1.019,11088.77,london,44729.04,44651.54,-50.949999999999996,2024-11,2024-11-25
85,2024-11-26 03:39:00,2024-11-26 04:03:00,short,44675.79,44716.79,44593.79,44718.79,sl,-52.44,-1.049,11036.33,asia,44691.79,44679.79,-52.449999999999996,2024-11,2024-11-26
86,2024-11-26 08:37:00,2024-11-26 09:59:00,long,44770.04,44733.04,44844.04,44731.04,sl,-52.7,-1.054,10983.63,asia,44766.04,44758.04,-52.7,2024-11,2024-11-26
87,2024-11-26 10:23:00,2024-11-26 13:07:00,short,44733.04,44793.04,44613.04,44795.04,sl,-51.67,-1.033,10931.96,london,44768.04,44737.04,-51.65,2024-11,2024-11-26
88,2024-11-26 14:08:00,2024-11-26 14:16:00,short,44712.14,44764.14,44608.14,44766.14,sl,-51.92,-1.038,10880.04,london,44739.14,44716.14,-51.9,2024-11,2024-11-26
89,2024-11-26 16:39:00,2024-11-26 18:47:00,short,44577.14,44640.39,44450.64,44642.39,sl,-51.58,-1.032,10828.46,london,44615.39,44581.14,-51.6,2024-11,2024-11-26
90,2024-11-27 05:31:00,2024-11-27 10:44:00,short,44906.42,44943.42,44832.42,44832.42,tp,100.0,2.0,10928.46,asia,44918.42,44910.42,100.0,2024-11,2024-11-27
91,2024-11-27 15:36:00,2024-11-27 16:29:00,long,44927.52,44894.52,44993.52,44892.52,sl,-53.03,-1.061,10875.43,london,44923.52,44919.52,-53.05,2024-11,2024-11-27
92,2024-11-28 03:49:00,2024-11-28 09:36:00,long,44821.02,44765.77,44931.52,44763.77,sl,-51.81,-1.036,10823.62,asia,44817.02,44790.77,-51.800000000000004,2024-11,2024-11-28
93,2024-11-28 11:16:00,2024-11-28 12:25:00,long,44809.65,44778.65,44871.65,44776.65,sl,-53.23,-1.065,10770.39,london,44805.65,44803.65,-53.25,2024-11,2024-11-28
94,2024-11-28 12:49:00,2024-11-28 13:13:00,short,44789.75,44821.75,44725.75,44823.75,sl,-53.12,-1.062,10717.27,london,44796.75,44793.75,-53.1,2024-11,2024-11-28
95,2024-11-28 14:24:00,2024-11-28 14:58:00,short,44774.25,44813.75,44695.25,44815.75,sl,-52.53,-1.051,10664.74,london,44788.75,44778.25,-52.55,2024-11,2024-11-28
96,2024-11-29 02:33:00,2024-11-29 04:05:00,short,44845.9,44879.4,44778.9,44881.4,sl,-52.99,-1.06,10611.75,asia,44854.4,44849.9,-53.0,2024-11,2024-11-29
97,2024-11-29 10:22:00,2024-11-29 10:41:00,long,44902.4,44869.9,44967.4,44867.9,sl,-53.08,-1.062,10558.67,london,44898.4,44894.9,-53.1,2024-11,2024-11-29
98,2024-11-29 12:45:00,2024-11-29 15:45:00,short,44898.5,44941.5,44812.5,44812.5,tp,100.0,2.0,10658.67,london,44916.5,44902.5,100.0,2024-11,2024-11-29
99,2024-11-29 16:29:00,2024-11-29 16:30:00,short,44816.0,44856.0,44736.0,44858.0,sl,-52.5,-1.05,10606.17,london,44831.0,44820.0,-52.5,2024-11,2024-11-29
100,2024-11-29 16:34:00,2024-11-29 16:37:00,long,44902.0,44867.0,44972.0,44865.0,sl,-52.86,-1.057,10553.31,london,44898.0,44892.0,-52.849999999999994,2024-11,2024-11-29
101,2024-11-29 17:25:00,2024-11-29 18:26:00,long,44915.25,44877.25,44991.25,44991.25,tp,100.0,2.0,10653.31,london,44911.25,44902.25,100.0,2024-11,2024-11-29
102,2024-12-02 01:12:00,2024-12-02 04:01:00,long,44941.0,44901.75,45019.5,44899.75,sl,-52.55,-1.051,10600.76,asia,44937.0,44926.75,-52.55,2024-12,2024-12-02
103,2024-12-02 04:06:00,2024-12-02 12:17:00,short,44896.25,44942.25,44804.25,44944.25,sl,-52.17,-1.043,10548.59,asia,44917.25,44900.25,-52.15,2024-12,2024-12-02
104,2024-12-02 13:19:00,2024-12-02 16:10:00,long,44953.11,44912.11,45035.11,44910.11,sl,-52.44,-1.049,10496.15,london,44949.11,44937.11,-52.449999999999996,2024-12,2024-12-02
105,2024-12-02 16:39:00,2024-12-02 17:03:00,short,44856.61,44898.11,44773.61,44773.61,tp,100.0,2.0,10596.15,london,44873.11,44860.61,100.0,2024-12,2024-12-02
106,2024-12-02 19:28:00,2024-12-02 20:26:00,short,44792.61,44840.36,44697.11,44842.36,sl,-52.09,-1.042,10544.06,new_york,44815.36,44796.61,-52.1,2024-12,2024-12-02
107,2024-12-02 20:55:00,2024-12-02 22:46:00,long,44862.36,44813.36,44960.36,44811.36,sl,-52.04,-1.041,10492.02,new_york,44858.36,44838.36,-52.05,2024-12,2024-12-02
108,2024-12-03 03:07:00,2024-12-03 05:43:00,short,44788.71,44829.71,44706.71,44831.71,sl,-52.44,-1.049,10439.58,asia,44804.71,44792.71,-52.449999999999996,2024-12,2024-12-03
109,2024-12-03 08:25:00,2024-12-03 10:13:00,short,44808.21,44839.21,44746.21,44841.21,sl,-53.23,-1.065,10386.35,asia,44814.21,44812.21,-53.25,2024-12,2024-12-03
110,2024-12-03 13:03:00,2024-12-03 14:10:00,short,44796.56,44837.31,44715.06,44839.31,sl,-52.45,-1.049,10333.9,london,44812.31,44800.56,-52.449999999999996,2024-12,2024-12-03
111,2024-12-03 15:58:00,2024-12-03 16:29:00,short,44801.06,44837.31,44728.56,44839.31,sl,-52.76,-1.055,10281.14,london,44812.31,44805.06,-52.75,2024-12,2024-12-03
112,2024-12-04 04:58:00,2024-12-04 11:16:00,long,44849.36,44812.36,44923.36,44923.36,tp,100.0,2.0,10381.14,asia,44845.36,44837.36,100.0,2024-12,2024-12-04
113,2024-12-04 13:53:00,2024-12-04 15:53:00,short,44924.71,44980.21,44813.71,44813.71,tp,100.0,2.0,10481.14,london,44955.21,44928.71,100.0,2024-12,2024-12-04
114,2024-12-04 21:19:00,2024-12-04 22:09:00,long,44965.21,44929.71,45036.21,45036.21,tp,100.0,2.0,10581.14,new_york,44961.21,44954.71,100.0,2024-12,2024-12-04
115,2024-12-04 22:42:00,2024-12-05 02:02:00,long,45077.21,45018.71,45194.21,45016.71,sl,-51.71,-1.034,10529.43,new_york,45073.21,45043.71,-51.7,2024-12,2024-12-05
116,2024-12-05 02:15:00,2024-12-05 16:36:00,long,45020.71,44949.71,45162.71,44947.71,sl,-51.41,-1.028,10478.02,asia,45016.71,44974.71,-51.4,2024-12,2024-12-05
117,2024-12-05 16:53:00,2024-12-05 17:01:00,short,45032.37,45071.62,44953.87,45073.62,sl,-52.55,-1.051,10425.47,london,45046.62,45036.37,-52.55,2024-12,2024-12-05
118,2024-12-05 17:26:00,2024-12-05 17:39:00,short,44972.12,45013.62,44889.12,44889.12,tp,100.0,2.0,10525.47,london,44988.62,44976.12,100.0,2024-12,2024-12-05
119,2024-12-05 17:52:00,2024-12-05 20:23:00,short,44961.87,45013.87,44857.87,44857.87,tp,100.0,2.0,10625.47,london,44988.87,44965.87,100.0,2024-12,2024-12-05
120,2024-12-05 22:11:00,2024-12-06 19:40:00,short,44836.37,44932.87,44643.37,44643.37,tp,100.0,2.0,10725.47,new_york,44907.87,44840.37,100.0,2024-12,2024-12-06
121,2024-12-09 01:06:00,2024-12-09 05:58:00,long,44654.8,44611.8,44740.8,44609.8,sl,-52.33,-1.047,10673.14,asia,44650.8,44636.8,-52.349999999999994,2024-12,2024-12-09
122,2024-12-09 09:09:00,2024-12-09 09:36:00,short,44597.86,44637.36,44518.86,44639.36,sl,-52.53,-1.051,10620.61,asia,44612.36,44601.86,-52.55,2024-12,2024-12-09
123,2024-12-09 11:04:00,2024-12-09 16:30:00,long,44643.96,44597.71,44736.46,44736.46,tp,100.0,2.0,10720.61,london,44639.96,44622.71,100.0,2024-12,2024-12-09
124,2024-12-09 19:34:00,2024-12-09 22:24:00,short,44578.71,44633.21,44469.71,44469.71,tp,100.0,2.0,10820.61,new_york,44608.21,44582.71,100.0,2024-12,2024-12-09
125,2024-12-10 10:41:00,2024-12-10 15:12:00,short,44426.69,44460.69,44358.69,44358.69,tp,100.0,2.0,10920.61,london,44435.69,44430.69,100.0,2024-12,2024-12-10
126,2024-12-10 17:29:00,2024-12-10 17:33:00,short,44375.69,44412.94,44301.19,44414.94,sl,-52.68,-1.054,10867.93,london,44387.94,44379.69,-52.7,2024-12,2024-12-10
127,2024-12-10 17:41:00,2024-12-10 18:34:00,long,44410.69,44365.69,44500.69,44500.69,tp,100.0,2.0,10967.93,london,44406.69,44390.69,100.0,2024-12,2024-12-10
128,2024-12-10 21:37:00,2024-12-10 22:10:00,long,44433.44,44390.94,44518.44,44388.94,sl,-52.35,-1.047,10915.58,new_york,44429.44,44415.94,-52.349999999999994,2024-12,2024-12-10
129,2024-12-10 22:46:00,2024-12-11 15:36:00,short,44281.69,44371.94,44101.19,44373.94,sl,-51.11,-1.022,10864.47,new_york,44346.94,44285.69,-51.1,2024-12,2024-12-11
130,2024-12-11 16:57:00,2024-12-11 17:12:00,short,44239.86,44277.86,44163.86,44279.86,sl,-52.63,-1.053,10811.84,london,44252.86,44243.86,-52.65,2024-12,2024-12-11
131,2024-12-11 20:53:00,2024-12-11 22:59:00,short,44264.11,44312.11,44168.11,44168.11,tp,100.0,2.0,10911.84,new_york,44287.11,44268.11,100.0,2024-12,2024-12-11
132,2024-12-12 03:23:00,2024-12-12 05:21:00,long,44116.7,44080.7,44188.7,44078.7,sl,-52.78,-1.056,10859.06,asia,44112.7,44105.7,-52.800000000000004,2024-12,2024-12-12
133,2024-12-12 08:46:00,2024-12-12 12:02:00,short,44076.95,44111.95,44006.95,44113.95,sl,-52.86,-1.057,10806.2,asia,44086.95,44080.95,-52.849999999999994,2024-12,2024-12-12
134,2024-12-12 12:06:00,2024-12-12 13:16:00,long,44118.45,44082.95,44189.45,44080.95,sl,-52.82,-1.056,10753.38,london,44114.45,44107.95,-52.800000000000004,2024-12,2024-12-12
135,2024-12-12 13:32:00,2024-12-12 15:30:00,long,44105.05,44066.05,44183.05,44183.05,tp,100.0,2.0,10853.38,london,44101.05,44091.05,100.0,2024-12,2024-12-12
136,2024-12-12 17:14:00,2024-12-12 17:26:00,short,44103.05,44142.3,44024.55,44144.3,sl,-52.55,-1.051,10800.83,london,44117.3,44107.05,-52.55,2024-12,2024-12-12
137,2024-12-12 18:51:00,2024-12-12 21:22:00,short,44081.3,44156.3,43931.3,43931.3,tp,100.0,2.0,10900.83,london,44131.3,44085.3,100.0,2024-12,2024-12-12
138,2024-12-13 07:04:00,2024-12-13 10:30:00,long,43950.91,43916.16,44020.41,44020.41,tp,100.0,2.0,11000.83,asia,43946.91,43941.16,100.0,2024-12,2024-12-13
139,2024-12-13 16:53:00,2024-12-13 17:01:00,short,43930.51,43973.01,43845.51,43845.51,tp,100.0,2.0,11100.83,london,43948.01,43934.51,100.0,2024-12,2024-12-13
140,2024-12-13 17:29:00,2024-12-13 17:41:00,short,43931.41,43967.16,43859.91,43859.91,tp,100.0,2.0,11200.83,london,43942.16,43935.41,100.0,2024-12,2024-12-13
141,2024-12-16 02:06:00,2024-12-16 11:01:00,long,43880.88,43847.13,43948.38,43845.13,sl,-52.96,-1.059,11147.87,asia,43876.88,43872.13,-52.949999999999996,2024-12,2024-12-16
142,2024-12-16 14:11:00,2024-12-16 16:30:00,long,43903.73,43853.98,44003.23,43851.98,sl,-52.01,-1.04,11095.86,london,43899.73,43878.98,-52.0,2024-12,2024-12-16
143,2024-12-16 16:32:00,2024-12-16 16:50:00,short,43855.98,43890.98,43785.98,43892.98,sl,-52.86,-1.057,11043.0,london,43865.98,43859.98,-52.849999999999994,2024-12,2024-12-16
144,2024-12-16 16:51:00,2024-12-16 17:03:00,short,43883.48,43921.48,43807.48,43923.48,sl,-52.63,-1.053,10990.37,london,43896.48,43887.48,-52.65,2024-12,2024-12-16
145,2024-12-16 19:03:00,2024-12-17 01:19:00,short,43809.98,43873.73,43682.48,43682.48,tp,100.0,2.0,11090.37,new_york,43848.73,43813.98,100.0,2024-12,2024-12-17
146,2024-12-17 03:09:00,2024-12-17 08:22:00,long,43708.32,43672.07,43780.82,43670.07,sl,-52.76,-1.055,11037.61,asia,43704.32,43697.07,-52.75,2024-12,2024-12-17
147,2024-12-17 13:40:00,2024-12-17 15:04:00,short,43585.42,43620.17,43515.92,43515.92,tp,100.0,2.0,11137.61,london,43595.17,43589.42,100.0,2024-12,2024-12-17
148,2024-12-17 16:28:00,2024-12-18 13:44:00,short,43509.92,43589.17,43351.42,43591.17,sl,-51.26,-1.025,11086.35,london,43564.17,43513.92,-51.24999999999999,2024-12,2024-12-18
149,2024-12-18 15:47:00,2024-12-18 16:24:00,short,43604.48,43645.23,43522.98,43522.98,tp,100.0,2.0,11186.35,london,43620.23,43608.48,100.0,2024-12,2024-12-18
150,2024-12-18 16:26:00,2024-12-18 16:31:00,short,43508.98,43548.23,43430.48,43550.23,sl,-52.55,-1.051,11133.8,london,43523.23,43512.98,-52.55,2024-12,2024-12-18
151,2024-12-18 16:36:00,2024-12-18 16:51:00,short,43550.23,43581.23,43488.23,43583.23,sl,-53.23,-1.065,11080.57,london,43556.23,43554.23,-53.25,2024-12,2024-12-18
152,2024-12-18 17:33:00,2024-12-18 18:13:00,long,43655.73,43620.23,43726.73,43618.23,sl,-52.82,-1.056,11027.75,london,43651.73,43645.23,-52.800000000000004,2024-12,2024-12-18
153,2024-12-18 18:27:00,2024-12-18 19:17:00,short,43598.73,43653.48,43489.23,43655.48,sl,-51.83,-1.037,10975.92,london,43628.48,43602.73,-51.849999999999994,2024-12,2024-12-18
154,2024-12-19 04:39:00,2024-12-19 09:28:00,short,42370.5,42424.5,42262.5,42426.5,sl,-51.85,-1.037,10924.07,asia,42399.5,42374.5,-51.849999999999994,2024-12,2024-12-19
155,2024-12-19 09:48:00,2024-12-19 14:12:00,long,42411.5,42361.5,42511.5,42511.5,tp,100.0,2.0,11024.07,asia,42407.5,42386.5,100.0,2024-12,2024-12-19
156,2024-12-19 17:27:00,2024-12-19 17:42:00,short,42443.85,42485.35,42360.85,42487.35,sl,-52.41,-1.048,10971.66,london,42460.35,42447.85,-52.400000000000006,2024-12,2024-12-19
157,2024-12-19 18:22:00,2024-12-19 19:21:00,long,42525.85,42447.6,42682.35,42445.6,sl,-51.28,-1.026,10920.38,london,42521.85,42472.6,-51.300000000000004,2024-12,2024-12-19
158,2024-12-20 03:47:00,2024-12-20 07:12:00,short,42176.89,42220.39,42089.89,42222.39,sl,-52.3,-1.046,10868.08,asia,42195.39,42180.89,-52.300000000000004,2024-12,2024-12-20
159,2024-12-20 10:32:00,2024-12-20 10:38:00,short,42148.14,42184.89,42074.64,42074.64,tp,100.0,2.0,10968.08,london,42159.89,42152.14,100.0,2024-12,2024-12-20
160,2024-12-20 14:23:00,2024-12-20 14:44:00,short,42022.99,42086.99,41894.99,42088.99,sl,-51.56,-1.031,10916.52,london,42061.99,42026.99,-51.55,2024-12,2024-12-20
161,2024-12-20 16:04:00,2024-12-20 16:31:00,long,42149.24,42112.74,42222.24,42222.24,tp,100.0,2.0,11016.52,london,42145.24,42137.74,100.0,2024-12,2024-12-20
162,2024-12-20 16:33:00,2024-12-20 17:23:00,long,42228.24,42129.24,42426.24,42426.24,tp,100.0,2.0,11116.52,london,42224.24,42154.24,100.0,2024-12,2024-12-20
163,2024-12-20 22:24:00,2024-12-20 22:38:00,short,42891.49,42946.24,42781.99,42948.24,sl,-51.83,-1.037,11064.69,new_york,42921.24,42895.49,-51.849999999999994,2024-12,2024-12-20
164,2024-12-23 01:01:00,2024-12-23 10:27:00,long,42964.24,42902.99,43086.74,42900.99,sl,-51.63,-1.033,11013.06,asia,42960.24,42927.99,-51.65,2024-12,2024-12-23
165,2024-12-23 12:23:00,2024-12-23 13:07:00,short,42870.85,42916.1,42780.35,42780.35,tp,100.0,2.0,11113.06,london,42891.1,42874.85,100.0,2024-12,2024-12-23
166,2024-12-23 14:21:00,2024-12-23 15:15:00,long,42771.1,42722.85,42867.6,42720.85,sl,-52.07,-1.041,11060.99,london,42767.1,42747.85,-52.05,2024-12,2024-12-23
167,2024-12-23 15:33:00,2024-12-23 15:43:00,short,42712.35,42753.1,42630.85,42630.85,tp,100.0,2.0,11160.99,london,42728.1,42716.35,100.0,2024-12,2024-12-23
168,2024-12-23 18:58:00,2024-12-23 19:18:00,long,42720.6,42658.1,42845.6,42656.1,sl,-51.6,-1.032,11109.39,london,42716.6,42683.1,-51.6,2024-12,2024-12-23
169,2024-12-24 08:38:00,2024-12-24 10:49:00,long,42855.33,42823.33,42919.33,42821.33,sl,-53.12,-1.062,11056.27,asia,42851.33,42848.33,-53.1,2024-12,2024-12-24
170,2024-12-24 11:43:00,2024-12-24 13:40:00,long,42879.43,42846.43,42945.43,42844.43,sl,-53.03,-1.061,11003.24,london,42875.43,42871.43,-53.05,2024-12,2024-12-24
171,2024-12-24 17:02:00,2024-12-24 17:12:00,long,42884.43,42840.43,42972.43,42972.43,tp,100.0,2.0,11103.24,london,42880.43,42865.43,100.0,2024-12,2024-12-24
172,2024-12-26 03:01:00,2024-12-26 05:28:00,short,43165.47,43201.47,43093.47,43203.47,sl,-52.78,-1.056,11050.46,asia,43176.47,43169.47,-52.800000000000004,2024-12,2024-12-26
173,2024-12-26 06:58:00,2024-12-26 10:54:00,short,43177.22,43209.97,43111.72,43111.72,tp,100.0,2.0,11150.46,asia,43184.97,43181.22,100.0,2024-12,2024-12-26
174,2024-12-26 16:37:00,2024-12-26 16:54:00,long,43079.32,43035.07,43167.82,43033.07,sl,-52.26,-1.045,11098.2,london,43075.32,43060.07,-52.25,2024-12,2024-12-26
175,2024-12-26 17:48:00,2024-12-26 19:18:00,long,43165.82,43101.57,43294.32,43294.32,tp,100.0,2.0,11198.2,london,43161.82,43126.57,100.0,2024-12,2024-12-26
176,2024-12-26 22:08:00,2024-12-26 22:17:00,long,43261.82,43213.32,43358.82,43211.32,sl,-52.06,-1.041,11146.14,new_york,43257.82,43238.32,-52.05,2024-12,2024-12-26
177,2024-12-27 02:16:00,2024-12-27 09:57:00,short,43233.72,43269.72,43161.72,43161.72,tp,100.0,2.0,11246.14,asia,43244.72,43237.72,100.0,2024-12,2024-12-27
178,2024-12-27 14:02:00,2024-12-27 14:39:00,long,43151.29,43118.29,43217.29,43116.29,sl,-53.03,-1.061,11193.11,london,43147.29,43143.29,-53.05,2024-12,2024-12-27
179,2024-12-27 15:59:00,2024-12-27 16:28:00,short,43079.29,43122.29,42993.29,42993.29,tp,100.0,2.0,11293.11,london,43097.29,43083.29,100.0,2024-12,2024-12-27
180,2024-12-27 17:12:00,2024-12-27 17:33:00,short,42953.79,43046.29,42768.79,42768.79,tp,100.0,2.0,11393.11,london,43021.29,42957.79,100.0,2024-12,2024-12-27
181,2024-12-27 20:01:00,2024-12-27 20:58:00,long,42743.54,42688.54,42853.54,42853.54,tp,100.0,2.0,11493.11,new_york,42739.54,42713.54,100.0,2024-12,2024-12-27
182,2024-12-27 21:19:00,2024-12-27 21:30:00,long,42904.79,42865.54,42983.29,42863.54,sl,-52.55,-1.051,11440.56,new_york,42900.79,42890.54,-52.55,2024-12,2024-12-27
183,2024-12-27 22:13:00,2024-12-27 22:51:00,short,42861.79,42914.04,42757.29,42916.04,sl,-51.91,-1.038,11388.65,new_york,42889.04,42865.79,-51.9,2024-12,2024-12-27
184,2024-12-30 03:52:00,2024-12-30 05:01:00,long,42900.87,42858.12,42986.37,42856.12,sl,-52.34,-1.047,11336.31,asia,42896.87,42883.12,-52.349999999999994,2024-12,2024-12-30
185,2024-12-30 05:04:00,2024-12-30 14:37:00,short,42846.37,42889.37,42760.37,42760.37,tp,100.0,2.0,11436.31,asia,42864.37,42850.37,100.0,2024-12,2024-12-30
186,2024-12-30 17:56:00,2024-12-30 18:18:00,long,42325.22,42256.22,42463.22,42463.22,tp,100.0,2.0,11536.31,london,42321.22,42281.22,100.0,2024-12,2024-12-30
187,2024-12-30 19:24:00,2024-12-30 19:57:00,long,42603.97,42549.47,42712.97,42547.47,sl,-51.83,-1.037,11484.48,new_york,42599.97,42574.47,-51.849999999999994,2024-12,2024-12-30
188,2024-12-30 22:18:00,2024-12-30 22:26:00,long,42696.97,42645.22,42800.47,42643.22,sl,-51.93,-1.039,11432.55,new_york,42692.97,42670.22,-51.949999999999996,2024-12,2024-12-30
189,2024-12-31 01:06:00,2024-12-31 03:37:00,short,42491.12,42548.87,42375.62,42550.87,sl,-51.73,-1.035,11380.82,asia,42523.87,42495.12,-51.74999999999999,2024-12,2024-12-31
190,2024-12-31 05:13:00,2024-12-31 06:43:00,long,42527.87,42487.87,42607.87,42485.87,sl,-52.5,-1.05,11328.32,asia,42523.87,42512.87,-52.5,2024-12,2024-12-31
191,2024-12-31 08:35:00,2024-12-31 09:14:00,short,42480.29,42518.29,42404.29,42520.29,sl,-52.63,-1.053,11275.69,asia,42493.29,42484.29,-52.65,2024-12,2024-12-31
192,2024-12-31 11:38:00,2024-12-31 16:40:00,long,42583.29,42546.04,42657.79,42544.04,sl,-52.68,-1.054,11223.01,london,42579.29,42571.04,-52.7,2024-12,2024-12-31
193,2024-12-31 19:56:00,2024-12-31 20:21:00,long,42433.64,42374.39,42552.14,42372.39,sl,-51.69,-1.034,11171.32,new_york,42429.64,42399.39,-51.7,2024-12,2024-12-31
194,2024-12-31 20:24:00,2024-12-31 20:34:00,short,42322.64,42372.64,42222.64,42374.64,sl,-52.0,-1.04,11119.32,new_york,42347.64,42326.64,-52.0,2024-12,2024-12-31
195,2024-12-31 22:29:00,2025-01-02 02:16:00,long,42491.64,42390.64,42693.64,42388.64,sl,-50.99,-1.02,11068.33,new_york,42487.64,42415.64,-51.0,2025-01,2025-01-02
196,2025-01-02 04:59:00,2025-01-02 13:56:00,long,42594.32,42505.32,42772.32,42772.32,tp,100.0,2.0,11168.33,asia,42590.32,42530.32,100.0,2025-01,2025-01-02
197,2025-01-02 17:21:00,2025-01-02 19:29:00,short,42590.17,42722.42,42325.67,42325.67,tp,100.0,2.0,11268.33,london,42697.42,42594.17,100.0,2025-01,2025-01-02
198,2025-01-02 22:32:00,2025-01-03 11:09:00,short,42362.42,42424.92,42237.42,42426.92,sl,-51.6,-1.032,11216.73,new_york,42399.92,42366.42,-51.6,2025-01,2025-01-03
199,2025-01-03 13:09:00,2025-01-03 14:27:00,short,42351.6,42394.6,42265.6,42396.6,sl,-52.33,-1.047,11164.4,london,42369.6,42355.6,-52.349999999999994,2025-01,2025-01-03
200,2025-01-03 16:56:00,2025-01-03 17:04:00,short,42398.6,42445.35,42305.1,42447.35,sl,-52.14,-1.043,11112.26,london,42420.35,42402.6,-52.15,2025-01,2025-01-03
201,2025-01-03 20:28:00,2025-01-06 14:00:00,long,42601.85,42500.85,42803.85,42803.85,tp,100.0,2.0,11212.26,new_york,42597.85,42525.85,100.0,2025-01,2025-01-06
202,2025-01-06 20:01:00,2025-01-06 20:45:00,short,42816.66,42890.66,42668.66,42668.66,tp,100.0,2.0,11312.26,new_york,42865.66,42820.66,100.0,2025-01,2025-01-06
