trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
114,2026-03-16 16:23:00,2026-03-16 16:38:00,short,211.431,211.495,211.20700000000005,211.495,sl,-0.07,-516.84,-1.031,99718.87,full_day,211.47,211.431,2026-03-16 08:25:00,-281.1600000000002,6092.03,-6373.19
115,2026-03-16 23:43:00,2026-03-16 23:54:00,long,211.943,211.874,212.18450000000007,211.874,sl,-0.07,-513.05,-1.029,99205.82,full_day,211.943,211.899,2026-03-16 22:10:00,-794.2100000000002,6092.03,-6886.24
116,2026-03-17 00:51:00,2026-03-17 00:55:00,long,211.773,211.71699999999998,211.96900000000005,211.71699999999998,sl,-0.06,-513.74,-1.036,98692.08,full_day,211.773,211.742,2026-03-17 00:50:00,-1307.9500000000003,6092.03,-7399.98
117,2026-03-17 05:00:00,2026-03-17 05:10:00,short,212.074,212.108,211.95500000000004,212.108,sl,-0.04,-522.49,-1.059,98169.59,full_day,212.083,212.074,2026-03-16 23:25:00,-1830.4400000000003,6092.03,-7922.47
118,2026-03-17 06:43:00,2026-03-17 06:45:00,long,212.009,211.96,212.1804999999999,211.96,sl,-0.05,-510.88,-1.041,97658.71,full_day,212.009,211.985,2026-03-17 05:00:00,-2341.32,6092.03,-8433.35
120,2026-03-17 07:57:00,2026-03-17 08:01:00,long,211.973,211.924,212.14450000000005,211.924,sl,-0.05,-508.22,-1.041,97150.48,full_day,211.973,211.949,2026-03-17 07:50:00,-2849.54,6092.03,-8941.57
119,2026-03-17 07:02:00,2026-03-17 08:47:00,long,211.938,211.897,212.08149999999998,211.897,sl,-0.04,-512.11,-1.049,96638.37,full_day,211.938,211.922,2026-03-17 04:35:00,-3361.65,6092.03,-9453.68
122,2026-03-17 10:21:00,2026-03-17 11:12:00,long,211.806,211.64499999999998,212.36950000000013,211.64499999999998,sl,-0.16,-489.19,-1.012,96149.18,full_day,211.806,211.67,2026-03-17 10:10:00,-3850.84,6092.03,-9942.869999999999
123,2026-03-17 11:33:00,2026-03-17 11:42:00,short,211.908,211.99,211.62099999999992,211.99,sl,-0.08,-492.47,-1.024,95656.7,full_day,211.965,211.908,2026-03-17 10:55:00,-4343.31,6092.03,-10435.34
121,2026-03-17 09:47:00,2026-03-17 12:31:00,long,211.745,211.618,212.18950000000004,212.18950000000004,tp,0.44,1683.56,3.484,97340.27,full_day,211.745,211.643,2026-03-17 09:30:00,-2659.7500000000005,6092.03,-8751.78
124,2026-03-17 16:37:00,2026-03-17 17:34:00,short,212.054,212.185,211.59550000000002,212.185,sl,-0.13,-494.13,-1.015,96846.14,full_day,212.16,212.054,2026-03-17 16:35:00,-3153.8800000000006,6092.03,-9245.91
125,2026-03-17 18:52:00,2026-03-17 19:02:00,long,212.226,212.138,212.534,212.138,sl,-0.09,-495.24,-1.023,96350.9,full_day,212.226,212.163,2026-03-17 18:50:00,-3649.120000000001,6092.03,-9741.150000000001
126,2026-03-17 19:18:00,2026-03-17 20:46:00,short,212.201,212.279,211.928,212.279,sl,-0.08,-494.11,-1.026,95856.79,full_day,212.254,212.201,2026-03-17 19:10:00,-4143.2300000000005,6092.03,-10235.26
128,2026-03-18 00:10:00,2026-03-18 00:21:00,long,212.245,212.192,212.4305,212.192,sl,-0.05,-497.37,-1.038,95359.42,full_day,212.245,212.217,2026-03-17 21:05:00,-4640.6,6092.03,-10732.630000000001
127,2026-03-17 22:48:00,2026-03-18 00:22:00,short,212.425,212.494,212.18350000000004,212.18350000000004,tp,0.24,1663.6,3.471,97023.02,full_day,212.469,212.425,2026-03-17 22:35:00,-2977.0000000000005,6092.03,-9069.03
129,2026-03-18 01:59:00,2026-03-18 02:30:00,long,212.366,212.266,212.7160000000001,212.266,sl,-0.1,-494.82,-1.02,96528.21,full_day,212.366,212.291,2026-03-18 01:30:00,-3471.8200000000006,6092.03,-9563.85
130,2026-03-18 02:31:00,2026-03-18 03:00:00,long,212.272,212.203,212.51349999999996,212.203,sl,-0.07,-496.63,-1.029,96031.58,full_day,212.272,212.228,2026-03-18 01:05:00,-3968.4500000000007,6092.03,-10060.48
131,2026-03-18 03:40:00,2026-03-18 03:54:00,short,212.395,212.449,212.20600000000002,212.449,sl,-0.06,-497.94,-1.037,95533.63,full_day,212.424,212.395,2026-03-18 02:00:00,-4466.39,6092.03,-10558.42
132,2026-03-18 07:58:00,2026-03-18 08:22:00,long,212.206,212.10899999999998,212.5455,212.10899999999998,sl,-0.1,-487.52,-1.021,95046.12,full_day,212.206,212.134,2026-03-18 06:20:00,-4953.91,6092.03,-11045.939999999999
133,2026-03-18 12:54:00,2026-03-18 13:05:00,short,212.284,212.351,212.04949999999997,212.351,sl,-0.07,-489.42,-1.03,94556.7,full_day,212.326,212.284,2026-03-18 07:45:00,-5443.33,6092.03,-11535.36
134,2026-03-18 16:04:00,2026-03-18 16:30:00,short,212.387,212.467,212.10699999999997,212.467,sl,-0.08,-484.6,-1.025,94072.1,full_day,212.442,212.387,2026-03-18 15:25:00,-5927.93,6092.03,-12019.96
135,2026-03-18 19:46:00,2026-03-18 20:38:00,short,212.536,212.67000000000002,212.06699999999995,212.67000000000002,sl,-0.14,-477.38,-1.015,93594.72,full_day,212.645,212.536,2026-03-18 19:35:00,-6405.31,6092.03,-12497.34
136,2026-03-18 21:24:00,2026-03-18 21:57:00,long,212.441,212.305,212.91699999999997,212.305,sl,-0.14,-474.86,-1.015,93119.86,full_day,212.441,212.33,2026-03-18 19:15:00,-6880.17,6092.03,-12972.2
137,2026-03-18 22:00:00,2026-03-18 22:47:00,long,212.263,212.198,212.4905,212.198,sl,-0.07,-479.93,-1.031,92639.94,full_day,212.263,212.223,2026-03-18 17:45:00,-7360.1,6092.03,-13452.130000000001
138,2026-03-18 22:37:00,2026-03-18 23:19:00,short,212.265,212.345,211.98499999999996,211.98499999999996,tp,0.28,1617.96,3.475,94257.89,full_day,212.32,212.265,2026-03-18 22:25:00,-5742.14,6092.03,-11834.17
139,2026-03-19 04:00:00,2026-03-19 04:02:00,short,212.252,212.338,211.95100000000008,212.338,sl,-0.09,-482.25,-1.023,93775.64,full_day,212.313,212.252,2026-03-18 22:55:00,-6224.39,6092.03,-12316.42
140,2026-03-19 05:48:00,2026-03-19 05:50:00,short,212.177,212.238,211.96349999999995,212.238,sl,-0.06,-484.25,-1.033,93291.39,full_day,212.213,212.177,2026-03-19 05:45:00,-6708.64,6092.03,-12800.67
141,2026-03-19 06:51:00,2026-03-19 07:05:00,long,212.072,211.951,212.49550000000005,211.951,sl,-0.12,-474.17,-1.017,92817.23,full_day,212.072,211.976,2026-03-19 05:25:00,-7182.81,6092.03,-13274.84
142,2026-03-19 12:07:00,2026-03-19 12:21:00,short,211.104,211.281,210.48450000000003,211.281,sl,-0.18,-469.33,-1.011,92347.9,full_day,211.256,211.104,2026-03-19 12:00:00,-7652.14,6092.03,-13744.17
143,2026-03-19 12:56:00,2026-03-19 15:00:00,short,211.507,211.674,210.9225,211.674,sl,-0.17,-467.27,-1.012,91880.63,full_day,211.649,211.507,2026-03-19 11:10:00,-8119.41,6092.03,-14211.439999999999
144,2026-03-19 13:16:00,2026-03-19 15:00:00,short,211.353,211.53300000000002,210.72299999999998,211.53300000000002,sl,-0.18,-466.87,-1.011,91413.76,full_day,211.508,211.353,2026-03-19 13:15:00,-8586.28,6092.03,-14678.310000000001
145,2026-03-19 16:10:00,2026-03-19 16:30:00,long,211.208,211.09199999999998,211.61400000000003,211.09199999999998,sl,-0.12,-464.95,-1.017,90948.81,full_day,211.208,211.117,2026-03-19 12:55:00,-9051.230000000001,6092.03,-15143.260000000002
146,2026-03-19 18:10:00,2026-03-19 18:56:00,short,211.83,211.95600000000002,211.389,211.389,tp,0.44,1584.39,3.484,92533.19,full_day,211.931,211.83,2026-03-19 10:05:00,-7466.840000000001,6092.03,-13558.87
148,2026-03-19 19:07:00,2026-03-19 19:35:00,long,211.391,211.277,211.79000000000002,211.277,sl,-0.12,-470.78,-1.018,92062.41,full_day,211.391,211.302,2026-03-19 18:05:00,-7937.620000000001,6092.03,-14029.650000000001
147,2026-03-19 18:32:00,2026-03-19 22:06:00,short,211.683,211.906,210.90249999999995,211.906,sl,-0.23,-458.82,-1.009,91603.59,full_day,211.881,211.683,2026-03-19 18:30:00,-8396.44,6092.03,-14488.470000000001
150,2026-03-20 02:01:00,2026-03-20 03:21:00,long,211.938,211.86499999999998,212.19350000000003,211.86499999999998,sl,-0.08,-470.57,-1.027,91133.02,full_day,211.938,211.89,2026-03-20 01:45:00,-8867.01,6092.03,-14959.04
149,2026-03-20 01:05:00,2026-03-20 05:05:00,short,211.952,212.168,211.19599999999997,212.168,sl,-0.22,-462.26,-1.009,90670.76,full_day,212.143,211.952,2026-03-19 22:35:00,-9329.27,6092.03,-15421.3
151,2026-03-20 06:13:00,2026-03-20 09:05:00,short,212.271,212.368,211.93149999999997,212.368,sl,-0.1,-462.7,-1.021,90208.06,full_day,212.343,212.271,2026-03-20 06:10:00,-9791.970000000001,6092.03,-15884.0
152,2026-03-20 08:46:00,2026-03-20 09:05:00,short,212.314,212.368,212.125,212.368,sl,-0.06,-470.14,-1.037,89737.92,full_day,212.343,212.314,2026-03-20 08:45:00,-10262.11,6092.03,-16354.14
153,2026-03-20 10:04:00,2026-03-20 10:08:00,short,212.37,212.416,212.20900000000003,212.416,sl,-0.05,-468.2,-1.043,89269.72,full_day,212.391,212.37,2026-03-20 09:40:00,-10730.310000000001,6092.03,-16822.34
154,2026-03-20 13:11:00,2026-03-20 14:17:00,long,212.316,212.24699999999999,212.55750000000006,212.24699999999999,sl,-0.07,-459.29,-1.029,88810.43,full_day,212.316,212.272,2026-03-20 10:20:00,-11189.600000000002,6092.03,-17281.63
155,2026-03-20 15:27:00,2026-03-20 15:56:00,long,212.414,212.296,212.82699999999997,212.296,sl,-0.12,-451.58,-1.017,88358.85,full_day,212.414,212.321,2026-03-20 15:15:00,-11641.180000000002,6092.03,-17733.210000000003
156,2026-03-20 18:55:00,2026-03-20 19:11:00,long,211.789,211.72799999999998,212.0025,212.0025,tp,0.21,1531.79,3.467,89890.65,full_day,211.789,211.753,2026-03-20 18:20:00,-10109.390000000003,6092.03,-16201.420000000002
157,2026-03-20 19:05:00,2026-03-20 19:16:00,short,211.968,212.082,211.56899999999996,212.082,sl,-0.12,-449.55,-1.018,89441.1,full_day,212.057,211.968,2026-03-20 18:55:00,-10558.940000000002,6092.03,-16650.97
158,2026-03-20 20:46:00,2026-03-20 21:07:00,short,212.354,212.457,211.9935000000001,212.457,sl,-0.1,-455.89,-1.019,88985.21,full_day,212.432,212.354,2026-03-20 17:10:00,-11014.830000000002,6092.03,-17106.86
159,2026-03-20 21:27:00,2026-03-20 22:05:00,short,212.564,212.64000000000001,212.29799999999992,212.29799999999992,tp,0.26,1545.53,3.474,90530.75,full_day,212.615,212.564,2026-03-20 15:35:00,-9469.300000000001,6092.03,-15561.330000000002
160,2026-03-20 22:45:00,2026-03-20 22:55:00,short,212.35,212.451,211.9965,212.451,sl,-0.1,-461.62,-1.02,90069.13,full_day,212.426,212.35,2026-03-20 22:40:00,-9930.920000000002,6092.03,-16022.95
161,2026-03-23 03:37:00,2026-03-23 04:01:00,long,212.124,212.017,212.49849999999998,212.49849999999998,tp,0.37,1567.79,3.481,91636.92,full_day,212.124,212.042,2026-03-23 03:30:00,-8363.130000000001,6092.03,-14455.16
162,2026-03-23 07:59:00,2026-03-23 09:04:00,short,212.372,212.436,212.14800000000002,212.14800000000002,tp,0.22,1589.33,3.469,93226.25,full_day,212.411,212.372,2026-03-23 07:35:00,-6773.800000000001,6092.03,-12865.830000000002
163,2026-03-23 11:54:00,2026-03-23 12:24:00,long,212.181,211.972,212.91250000000002,211.972,sl,-0.21,-470.59,-1.01,92755.66,full_day,212.181,211.997,2026-03-23 11:15:00,-7244.390000000001,6092.03,-13336.420000000002
164,2026-03-23 14:09:00,2026-03-23 14:20:00,short,212.41,212.614,211.69599999999997,211.69599999999997,tp,0.71,1618.68,3.49,94374.34,full_day,212.589,212.41,2026-03-23 11:45:00,-5625.710000000001,6092.03,-11717.740000000002
165,2026-03-23 14:21:00,2026-03-23 14:29:00,long,211.724,211.601,212.15449999999996,212.15449999999996,tp,0.43,1643.88,3.484,96018.21,full_day,211.724,211.626,2026-03-23 14:05:00,-3981.830000000001,6092.03,-10073.86
166,2026-03-23 21:54:00,2026-03-23 22:30:00,short,212.692,212.74800000000002,212.49599999999998,212.74800000000002,sl,-0.06,-497.24,-1.036,95520.98,full_day,212.723,212.692,2026-03-23 21:25:00,-4479.070000000001,6092.03,-10571.1
167,2026-03-24 05:12:00,2026-03-24 10:03:00,long,212.392,212.261,212.8505,212.8505,tp,0.46,1664.33,3.485,97185.3,full_day,212.392,212.286,2026-03-24 05:05:00,-2814.7400000000007,6092.03,-8906.77
168,2026-03-24 05:32:00,2026-03-24 10:10:00,long,212.486,212.36599999999999,212.906,212.906,tp,0.42,1663.66,3.483,98848.96,full_day,212.486,212.391,2026-03-24 05:30:00,-1151.0800000000006,6092.03,-7243.110000000001
169,2026-03-24 11:04:00,2026-03-24 11:25:00,long,212.709,212.573,213.185,212.573,sl,-0.14,-501.51,-1.015,98347.45,full_day,212.709,212.598,2026-03-24 10:10:00,-1652.5900000000006,6092.03,-7744.620000000001
170,2026-03-24 11:34:00,2026-03-24 11:50:00,long,212.484,212.43099999999998,212.66950000000008,212.43099999999998,sl,-0.06,-510.29,-1.038,97837.15,full_day,212.484,212.456,2026-03-24 09:00:00,-2162.8800000000006,6092.03,-8254.91
171,2026-03-24 13:12:00,2026-03-24 13:45:00,short,212.655,212.74,212.35749999999996,212.74,sl,-0.09,-500.7,-1.024,97336.46,full_day,212.715,212.655,2026-03-24 11:35:00,-2663.5800000000004,6092.03,-8755.61
172,2026-03-24 21:43:00,2026-03-24 23:19:00,short,212.717,212.826,212.33550000000008,212.826,sl,-0.11,-495.61,-1.018,96840.84,full_day,212.801,212.717,2026-03-24 21:20:00,-3159.1900000000005,6092.03,-9251.220000000001
173,2026-03-24 22:09:00,2026-03-25 00:15:00,long,212.69,212.624,212.921,212.624,sl,-0.07,-501.43,-1.03,96339.41,full_day,212.69,212.649,2026-03-24 21:40:00,-3660.6200000000003,6092.03,-9752.65
175,2026-03-25 01:04:00,2026-03-25 01:46:00,short,212.791,212.898,212.41649999999998,212.898,sl,-0.11,-490.7,-1.019,95848.71,full_day,212.873,212.791,2026-03-25 00:20:00,-4151.320000000001,6092.03,-10243.35
176,2026-03-25 05:06:00,2026-03-25 05:12:00,long,212.834,212.796,212.96700000000004,212.796,sl,-0.04,-504.47,-1.053,95344.25,full_day,212.834,212.821,2026-03-25 02:00:00,-4655.790000000001,6092.03,-10747.82
177,2026-03-25 06:10:00,2026-03-25 08:23:00,long,212.774,212.703,213.02249999999998,212.703,sl,-0.07,-490.15,-1.028,94854.1,full_day,212.774,212.728,2026-03-25 01:20:00,-5145.9400000000005,6092.03,-11237.970000000001
178,2026-03-25 08:38:00,2026-03-25 09:22:00,short,212.764,212.828,212.54000000000002,212.828,sl,-0.07,-489.09,-1.031,94365.0,full_day,212.803,212.764,2026-03-25 08:25:00,-5635.030000000001,6092.03,-11727.060000000001
179,2026-03-25 12:24:00,2026-03-25 14:08:00,long,212.831,212.737,213.15999999999997,213.15999999999997,tp,0.33,1641.35,3.479,96006.35,full_day,212.831,212.762,2026-03-25 10:55:00,-3993.6800000000007,6092.03,-10085.710000000001
180,2026-03-25 16:40:00,2026-03-25 16:50:00,long,212.87,212.80599999999998,213.09400000000008,212.80599999999998,sl,-0.07,-495.03,-1.031,95511.32,full_day,212.87,212.831,2026-03-25 13:20:00,-4488.710000000001,6092.03,-10580.740000000002
174,2026-03-25 00:17:00,2026-03-26 17:17:00,long,212.619,212.451,213.20700000000002,213.20700000000002,tp,0.59,1680.21,3.488,97191.53,full_day,212.619,212.476,2026-03-24 20:30:00,-2808.500000000001,6092.03,-8900.53
181,2026-03-25 19:03:00,2026-03-26 17:17:00,long,212.779,212.656,213.20949999999996,213.20949999999996,tp,0.43,1663.68,3.484,98855.21,full_day,212.779,212.681,2026-03-25 19:00:00,-1144.8200000000008,6092.03,-7236.85
182,2026-03-26 18:32:00,2026-03-26 18:41:00,long,213.104,213.00799999999998,213.4400000000001,213.00799999999998,sl,-0.1,-504.57,-1.021,98350.64,full_day,213.104,213.033,2026-03-26 17:20:00,-1649.3900000000008,6092.03,-7741.42
183,2026-03-26 19:01:00,2026-03-26 23:00:00,short,213.133,213.243,212.74800000000005,212.74800000000005,tp,0.38,1712.2,3.482,100062.83,full_day,213.218,213.133,2026-03-26 18:45:00,62.80999999999926,6092.03,-6029.22
185,2026-03-26 23:11:00,2026-03-27 00:49:00,long,212.805,212.708,213.14450000000005,212.708,sl,-0.1,-510.63,-1.021,99552.2,full_day,212.805,212.733,2026-03-26 16:05:00,-447.82000000000073,6092.03,-6539.85
184,2026-03-26 20:36:00,2026-03-27 05:39:00,short,213.028,213.181,212.49249999999992,212.866,end_of_data,0.16,514.25,1.046,100066.45,full_day,213.156,213.028,2026-03-26 19:20:00,66.42999999999927,6092.03,-6025.6
